Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Instrumentos de Dívida Elegíveis a Capital (h);Passivo Exigível (i) = (e) + (f) + (g) + (h);Patrimônio Líquido (j);Passivo Total (k) = (i) + (j);
;;;;;;;;;Depósitos;;;;;;;Obrigações por Operações Compromissadas (b);Outros Instrumentos de Dívida;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósitos (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Demais instrumentos de dívida (c5);Outros Instrumentos de Dívida (c);;;;;;;;;
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;06/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;321.572;321.572;0;258.645;0;580.216;1.171.615;1.751.831
QISTA S.A. CFI - PRUDENCIAL;1000085506;n1;S4;C;2;SAO PAULO;SP;06/2025;0;0;0;1.365.574;0;0;1.365.574;0;0;0;0;0;0;0;0;1.365.574;0;52.152;202.955;1.620.680;113.309;1.733.989
COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;88530142;b3S;S4;I;2;BAGE;RS;06/2025;209.566;0;48.079;537.309;0;4.417;799.371;0;2.071;27.819;0;0;0;29.890;1.009;830.271;0;592.656;0;1.422.927;308.395;1.731.322
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;06/2025;393.436;0;0;512.028;0;0;905.464;0;0;130.949;535;0;0;131.484;53.616;1.090.564;0;375.556;0;1.466.119;239.938;1.706.057
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;S4;C;1;FLORIANOPOLIS;SC;06/2025;2.324;0;0;0;0;0;2.324;0;0;0;0;0;0;0;621.205;623.530;0;66.275;0;689.805;1.015.779;1.705.584
BANCO PAULISTA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;06/2025;41.131;0;9.800;1.200.379;0;3;1.251.313;22.568;97.355;53.836;0;0;0;151.191;0;1.425.072;0;89.962;42.226;1.557.261;147.808;1.705.068
VORTX DTVM - PRUDENCIAL;1000084538;n1;S4;C;2;SAO PAULO;SP;06/2025;0;0;0;0;501.572;0;501.572;1.029.727;0;0;0;0;0;0;0;1.531.300;0;64.502;0;1.595.802;102.844;1.698.646
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;06/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.549.423;0;1.549.423;144.593;1.694.015
COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB CENTRO - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;06/2025;358.560;0;0;422.467;0;0;781.028;0;0;183.664;0;0;0;183.664;0;964.692;0;486.088;0;1.450.780;233.711;1.684.491
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA - SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;06/2025;0;0;0;148.240;0;0;148.240;0;0;0;0;0;0;0;347;148.587;0;1.380.762;0;1.529.349;151.720;1.681.069
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;06/2025;136.602;36.229;81.727;517.305;0;0;771.863;0;0;51.711;0;0;0;51.711;31.044;854.618;0;585.841;0;1.440.459;233.560;1.674.019
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;06/2025;137.823;0;0;0;0;0;137.823;668.933;0;0;0;0;0;0;6.606;813.362;0;340.846;0;1.154.208;514.344;1.668.553
COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;06/2025;204.382;0;0;928.495;0;0;1.132.877;0;181.061;0;23.873;0;0;204.934;1.576;1.339.387;0;164.666;0;1.504.053;160.545;1.664.597
COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;06/2025;177.945;6.164;34.483;602.216;0;2.082;822.890;0;1.888;14.195;0;0;0;16.083;115;839.088;0;494.090;0;1.333.178;316.515;1.649.692
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO;71884498;b3S;S5;I;2;CAMPINAS;SP;06/2025;140.887;0;0;1.137.824;0;3.892;1.282.602;0;40.806;0;0;0;0;40.806;0;1.323.408;0;86.231;0;1.409.639;239.094;1.648.733
ENTREPAY IP - PRUDENCIAL;1000087810;n1;S5;C;2;SAO PAULO;SP;06/2025;0;0;0;0;490;0;490;0;0;0;0;0;0;0;35.605;36.095;0;1.201.095;0;1.237.190;397.627;1.634.817
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72257793;b3S;S4;I;2;FORTALEZA;CE;06/2025;223.295;0;24.394;967.892;0;94;1.215.675;0;0;0;0;0;0;0;493;1.216.169;0;180.953;0;1.397.121;235.071;1.632.192
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;06/2025;191.239;0;0;1.181.233;0;2.479;1.374.952;0;20.045;0;0;0;0;20.045;0;1.394.996;0;47.298;0;1.442.295;187.770;1.630.065
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;06/2025;119.890;0;0;976.541;0;130;1.096.561;0;160.051;0;90.528;0;0;250.578;183;1.347.322;0;101.257;0;1.448.580;150.325;1.598.905
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;06/2025;213.495;0;0;476.477;0;100;690.071;0;0;196.269;0;0;0;196.269;47.176;933.517;0;378.219;0;1.311.736;272.993;1.584.728
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;06/2025;200.783;0;0;853.463;0;83;1.054.330;0;0;162.954;0;0;0;162.954;3.056;1.220.339;0;188.941;0;1.409.281;173.733;1.583.013
STRIPE BRASIL IP PRUDENCIAL;1000086251;n4;;I;3;SAO PAULO;SP;06/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.514.217;0;1.514.217;63.039;1.577.255
CELCOIN IP - PRUDENCIAL;1000085960;n4;;C;3;BARUERI;SP;06/2025;0;0;0;0;622.228;0;622.228;0;0;0;0;0;0;0;1.593;623.822;0;570.070;0;1.193.892;374.837;1.568.728
IUGU IP - PRUDENCIAL;1000085434;n4;;C;2;SAO PAULO;SP;06/2025;0;0;0;0;522.813;0;522.813;0;0;0;0;0;0;0;50.682;573.495;0;779.854;0;1.353.349;208.735;1.562.084
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;06/2025;0;0;0;410.292;0;0;410.292;0;0;0;0;0;0;0;404.884;815.177;18.687;15.975;0;849.838;705.946;1.555.784
SWAP IP - PRUDENCIAL;1000086732;n4;;I;3;SAO PAULO;SP;06/2025;0;0;0;0;197.365;0;197.365;0;0;0;0;0;0;0;0;197.365;0;1.274.001;0;1.471.366;83.651;1.555.018
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;06/2025;217.696;0;0;733.280;0;189;951.165;0;451;164.834;1.685;0;0;166.971;3.330;1.121.466;0;224.538;0;1.346.004;204.135;1.550.139
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;3;SAO PAULO;SP;06/2025;99.910;0;0;919.303;0;0;1.019.213;0;0;0;0;0;0;0;312.086;1.331.298;4;12.477;0;1.343.780;195.564;1.539.344
EBANX IP - PRUDENCIAL;1000085094;n4;;I;2;CURITIBA;PR;06/2025;0;0;0;0;1.418.770;0;1.418.770;0;0;0;0;0;0;0;0;1.418.770;0;18.856;0;1.437.626;92.979;1.530.605
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;b3S;S5;I;2;UMUARAMA;PR;06/2025;218.214;2.836;0;672.153;0;19;893.222;0;0;212.525;0;0;0;212.525;0;1.105.748;0;260.479;0;1.366.227;161.565;1.527.791
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;S4;I;2;CAXIAS DO SUL;RS;06/2025;0;0;0;54.875;0;0;54.875;0;0;0;0;0;0;0;1.134.699;1.189.574;0;25.589;0;1.215.164;307.949;1.523.113
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;06/2025;328.688;0;0;462.681;0;0;791.369;0;0;146.485;0;0;0;146.485;0;937.853;0;349.427;0;1.287.280;207.737;1.495.017
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;06/2025;216.882;0;0;743.932;0;122;960.936;0;1.347;104.931;0;0;0;106.278;367;1.067.581;0;249.152;0;1.316.733;168.291;1.485.024
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;06/2025;249.223;0;0;885.334;0;0;1.134.557;0;0;4.059;0;0;0;4.059;0;1.138.616;0;65.150;0;1.203.766;272.629;1.476.396
SENFFNET IP - PRUDENCIAL;1000083670;b1;S4;C;2;CURITIBA;PR;06/2025;4.192;0;112;509.420;2.123;0;515.847;0;53.111;54.998;0;0;120;108.230;5.631;629.707;0;462.518;0;1.092.225;362.834;1.455.059
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;06/2025;0;0;0;0;0;0;0;0;0;0;0;0;289.299;289.299;662.438;951.736;341;315.223;0;1.267.300;175.013;1.442.314
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SUL RS/MS - CRESOL CENTRO SUL RS/MS;2910987;b3S;S5;I;2;ERECHIM;RS;06/2025;83.324;92.621;0;514.736;0;0;690.681;0;0;98.788;0;0;0;98.788;8.684;798.152;0;434.167;0;1.232.319;209.103;1.441.422
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;06/2025;106.230;39.686;0;518.014;0;0;663.930;0;0;41.947;0;0;0;41.947;13.636;719.513;0;529.853;0;1.249.366;185.688;1.435.054
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;06/2025;154.217;0;0;530.349;0;0;684.566;0;0;273.214;0;0;0;273.214;158;957.938;0;197.001;0;1.154.939;274.877;1.429.816
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;06/2025;183.619;0;0;498.361;0;0;681.980;0;0;214.194;975;0;0;215.169;179.288;1.076.438;0;177.849;0;1.254.286;174.702;1.428.988
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;06/2025;236.123;0;0;684.300;0;1.981;922.404;0;0;211.476;0;0;0;211.476;130;1.134.009;0;61.669;0;1.195.678;215.247;1.410.926
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;S4;I;3;SAO PAULO;SP;06/2025;71.667;0;0;835.707;0;0;907.375;0;0;0;0;0;0;0;66.307;973.681;0;8.422;279.386;1.261.490;147.943;1.409.433
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;06/2025;264.392;0;0;575.028;0;24;839.444;0;0;95.517;0;0;0;95.517;169;935.130;0;312.664;0;1.247.794;145.529;1.393.323
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;06/2025;84.573;57.885;20.025;445.893;0;0;608.376;0;0;55.571;0;0;0;55.571;0;663.947;0;529.910;0;1.193.857;187.361;1.381.218
COOPERATIVA DE CRÉDITO SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;06/2025;225.431;0;0;553.362;0;806;779.599;0;0;175.153;51;0;0;175.204;214;955.017;0;247.327;0;1.202.344;168.792;1.371.136
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;06/2025;118.112;0;0;392.684;0;0;510.796;0;7.775;181.572;0;0;0;189.348;4.331;704.474;0;414.095;0;1.118.569;249.757;1.368.326
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;06/2025;185.783;0;0;739.352;0;81;925.217;0;0;122.005;0;0;0;122.005;0;1.047.222;0;178.269;0;1.225.490;142.701;1.368.191
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;06/2025;253.446;0;0;669.629;0;1.905;924.980;0;0;129.015;523;0;0;129.538;7.233;1.061.751;0;113.942;0;1.175.693;191.396;1.367.089
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;06/2025;0;0;0;102.206;0;0;102.206;0;0;0;0;0;0;0;0;102.206;0;1.162.318;0;1.264.524;74.359;1.338.883
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;06/2025;334.416;0;0;586.593;0;0;921.009;0;0;94.401;0;0;0;94.401;25.000;1.040.410;0;129.392;0;1.169.802;157.822;1.327.625
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA SUL DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA SUL;5863726;b3S;S5;I;2;SANANDUVA;RS;06/2025;137.183;93.969;0;452.984;0;0;684.136;0;0;30.874;0;0;0;30.874;55.323;770.333;0;416.822;0;1.187.155;135.358;1.322.513
COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;06/2025;175.384;0;0;328.415;0;0;503.798;0;0;230.328;0;0;0;230.328;80.608;814.734;0;327.160;0;1.141.894;143.197;1.285.091
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;06/2025;0;0;0;0;0;0;0;0;0;0;31.795;0;0;31.795;943.774;975.569;33.018;46.879;0;1.055.466;228.903;1.284.369
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;06/2025;158.177;0;0;623.063;0;22;781.263;0;0;199.520;0;0;0;199.520;81;980.865;0;103.158;0;1.084.023;181.576;1.265.599
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;06/2025;186.962;0;0;668.062;0;3;855.027;0;0;99.660;0;0;0;99.660;71;954.757;0;145.709;0;1.100.466;156.241;1.256.707
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;06/2025;263.387;197;0;637.492;0;647;901.723;0;0;97.201;0;0;0;97.201;317;999.241;0;103.957;0;1.103.198;147.739;1.250.937
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;b3S;S5;I;2;ARIQUEMES;RO;06/2025;205.343;0;0;473.258;0;0;678.601;0;0;53.345;0;0;0;53.345;0;731.947;0;115.899;0;847.845;397.350;1.245.195
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA;10520232;b3S;S5;I;2;JI-PARANA;RO;06/2025;115.248;11.155;48.039;275.966;0;0;450.409;0;0;15.302;0;0;0;15.302;0;465.711;0;622.868;0;1.088.579;155.703;1.244.282
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;06/2025;107.365;0;0;510.442;0;3.901;621.708;0;201;124.452;106;0;0;124.759;2.303;748.770;0;365.648;0;1.114.417;128.075;1.242.492
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;S4;I;3;SAO PAULO;SP;06/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118.588;118.588;4;24.538;0;143.129;1.094.025;1.237.154
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;06/2025;194.398;0;0;702.604;0;0;897.002;175.808;0;0;0;0;0;0;0;1.072.810;109;53.983;0;1.126.902;104.193;1.231.095
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;06/2025;246.778;0;0;476.866;0;182;723.826;0;0;88.529;0;0;0;88.529;120;812.475;0;243.233;0;1.055.708;173.748;1.229.457
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;06/2025;152.333;0;0;426.153;0;0;578.486;0;212;91.238;0;0;0;91.450;351;670.287;0;344.093;0;1.014.380;211.764;1.226.144
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA;3965737;b3S;S5;I;2;CHAPECO;SC;06/2025;60.937;29.045;111.619;352.936;0;0;554.537;0;0;82.322;0;0;0;82.322;11.765;648.625;0;444.097;0;1.092.722;119.313;1.212.034
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;06/2025;155.797;0;0;740.887;0;0;896.685;0;96.650;0;0;0;0;96.650;0;993.335;0;109.215;0;1.102.550;108.634;1.211.184
WISE BRASIL CC - PRUDENCIAL;1000085647;n2;S4;C;3;SAO PAULO;SP;06/2025;0;0;0;0;553.492;0;553.492;0;0;0;0;0;0;0;2.839;556.332;0;499.312;0;1.055.643;151.960;1.207.604
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;06/2025;144.221;0;0;715.517;0;184;859.922;0;0;38.774;0;0;0;38.774;0;898.695;0;179.953;0;1.078.649;123.840;1.202.489
COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;06/2025;187.303;0;0;606.745;0;620;794.668;0;0;73.310;0;0;0;73.310;0;867.977;0;131.852;0;999.830;200.901;1.200.730
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;06/2025;218.734;0;0;458.634;0;0;677.367;0;0;141.219;0;0;0;141.219;0;818.587;0;182.830;0;1.001.417;195.531;1.196.948
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;I;2;MURIAE;MG;06/2025;157.451;57.266;0;434.758;0;0;649.475;0;0;37.468;0;0;0;37.468;10.822;697.765;0;371.729;0;1.069.493;125.949;1.195.442
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;06/2025;139.212;32.282;0;573.242;0;0;744.736;0;48.630;0;0;0;0;48.630;17.843;811.209;0;187.131;0;998.339;195.329;1.193.668
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;06/2025;199.956;0;0;755.167;0;436;955.560;0;7.332;35.941;0;0;0;43.273;0;998.833;0;47.978;0;1.046.811;138.973;1.185.784
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;06/2025;218.439;0;0;700.316;0;748;919.503;0;23.245;0;0;0;0;23.245;6.115;948.862;0;20.755;0;969.618;212.125;1.181.743
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;S4;I;1;SALVADOR;BA;06/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250.576;250.576;0;90.975;0;341.551;838.073;1.179.624
EMPRESA BRASILEIRA DE BENEFICIOS E PAGAMENTOS IP -;1000087834;n4;;I;2;SAO PAULO;SP;06/2025;0;0;0;0;450.082;0;450.082;0;0;0;0;0;0;0;0;450.082;0;660.071;0;1.110.154;58.713;1.168.867
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S4;I;2;NAO-ME-TOQUE;RS;06/2025;0;0;0;0;0;0;0;0;0;0;0;0;335.251;335.251;617.238;952.489;0;19.531;0;972.020;193.464;1.165.485
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;I;2;FRUTAL;MG;06/2025;155.373;0;0;288.829;0;0;444.202;0;719;134.077;0;0;0;134.796;126.727;705.726;0;292.036;0;997.762;161.544;1.159.306
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3065046;b3S;S4;I;2;SAO JOSE DO RIO PRETO;SP;06/2025;199.816;0;25.937;501.239;0;173;727.165;0;0;0;0;0;0;0;1.038;728.203;0;318.849;0;1.047.051;110.415;1.157.466
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;06/2025;127.301;0;0;590.601;0;10;717.913;0;0;142.330;0;0;0;142.330;3.163;863.406;0;172.716;0;1.036.122;118.162;1.154.285
CARUANA SCFI - PRUDENCIAL;1000083591;n1;S4;I;2;SAO PAULO;SP;06/2025;0;0;0;949.365;22.290;0;971.656;0;0;0;728;0;2.369;3.097;0;974.753;0;12.524;0;987.277;133.954;1.121.231
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;06/2025;106.981;0;0;639.721;0;40;746.742;0;0;78.845;0;0;0;78.845;1.898;827.485;0;176.445;0;1.003.930;104.043;1.107.973
COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;06/2025;181.187;0;0;704.458;0;0;885.645;0;0;44.577;0;0;0;44.577;0;930.222;0;69.304;0;999.525;102.059;1.101.585
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA. - UNICRED PREMIUM;1635462;b3S;S5;I;2;LAJEADO;RS;06/2025;78.309;0;0;678.021;0;0;756.330;0;119.474;0;38.034;0;0;157.508;0;913.838;0;67.875;0;981.713;117.234;1.098.947
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;06/2025;208.168;0;0;573.674;0;6.143;787.985;0;0;64.463;0;0;0;64.463;0;852.448;0;86.671;0;939.118;152.834;1.091.952
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;I;2;BELO HORIZONTE;MG;06/2025;32.174;0;0;863.439;0;0;895.613;110;6.324;0;0;0;0;6.324;0;902.046;692;61.253;4.073;968.064;108.421;1.076.485
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;06/2025;175.114;0;0;695.299;0;0;870.413;0;0;26.020;157;0;0;26.177;0;896.590;0;54.481;0;951.071;113.628;1.064.698
NATURA &CO PAY SCD;1000086598;n1;S5;I;2;SAO PAULO;SP;06/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469.700;0;469.700;589.954;1.059.654
STARK SCD - PRUDENCIAL;1000085513;n1;S5;C;2;SAO PAULO;SP;06/2025;0;0;0;0;565.861;0;565.861;0;0;0;0;0;0;0;4.256;570.117;0;221.586;0;791.703;266.994;1.058.697
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;06/2025;116.582;0;0;362.689;0;0;479.271;0;0;93.243;0;0;0;93.243;2.585;575.100;0;264.664;0;839.764;215.220;1.054.984
COOPERATIVA DE CRÉDITO EVOLUA;10311218;b3S;S5;I;2;FRANCISCO BELTRAO;PR;06/2025;73.495;2.042;0;286.091;0;0;361.628;0;56.522;0;0;0;0;56.522;132.022;550.171;0;357.985;0;908.156;141.024;1.049.180
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI MORADA DO SOL SP;73113243;b3S;S4;I;2;ARARAQUARA;SP;06/2025;150.707;103;81.514;519.073;0;22;751.419;0;6.064;0;0;0;0;6.064;24;757.508;0;191.441;10.251;959.199;88.372;1.047.572
