Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Instrumentos de Dívida Elegíveis a Capital (h);Passivo Exigível (i) = (e) + (f) + (g) + (h);Patrimônio Líquido (j);Passivo Total (k) = (i) + (j);
;;;;;;;;;Depósitos;;;;;;;Obrigações por Operações Compromissadas (b);Outros Instrumentos de Dívida;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósitos (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Demais instrumentos de dívida (c5);Outros Instrumentos de Dívida (c);;;;;;;;;
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2025;119.597;0;11.711;1.838.956;0;0;1.970.264;0;35.672;4.291;0;0;0;39.963;15.515;2.025.742;26;30.688;0;2.056.456;289.855;2.346.311
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5276770;b3S;S5;I;2;REALEZA;PR;09/2025;187.378;84.370;0;695.828;0;0;967.575;0;0;122.975;0;0;0;122.975;0;1.090.551;0;943.561;0;2.034.111;305.118;2.339.229
DOCK IP - PRUDENCIAL;1000084789;n4;NA;C;2;BARUERI;SP;09/2025;0;0;0;0;1.645.851;0;1.645.851;0;0;0;0;0;0;0;0;1.645.851;0;475.668;0;2.121.519;194.787;2.316.305
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;09/2025;274.857;0;5.589;1.057.757;0;137;1.338.340;0;570;0;0;0;0;570;3.355;1.342.265;0;702.301;4.705;2.049.272;235.431;2.284.703
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;S4;I;1;VITORIA;ES;09/2025;27.792;0;0;192.675;0;0;220.467;0;0;0;0;0;29.416;29.416;588.223;838.107;0;860.006;0;1.698.113;573.509;2.271.622
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;09/2025;313.870;0;0;1.023.577;0;1;1.337.448;0;0;190.328;7.959;0;0;198.286;4.727;1.540.461;0;455.609;0;1.996.069;261.789;2.257.859
EDENRED SOLUCOES E IP AHA - PRUDENCIAL;1000084916;n4;NA;C;3;BARUERI;SP;09/2025;0;0;0;0;213.259;0;213.259;0;0;0;0;0;0;0;0;213.259;0;1.577.696;0;1.790.955;466.484;2.257.439
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;09/2025;485.404;0;0;941.239;0;0;1.426.643;0;0;96.356;0;0;0;96.356;443;1.523.442;0;361.452;0;1.884.894;371.617;2.256.511
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;09/2025;280.802;0;0;969.200;0;0;1.250.002;0;408.570;0;82.566;0;0;491.136;321;1.741.459;0;226.026;0;1.967.485;282.112;2.249.597
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;09/2025;215.730;0;0;702.019;0;259;918.008;0;466;0;0;0;0;466;2.984;921.459;0;1.001.804;0;1.923.262;323.231;2.246.494
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;09/2025;0;0;0;1.863.403;0;0;1.863.403;0;0;0;0;0;0;0;0;1.863.403;0;38.030;0;1.901.433;340.612;2.242.045
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;09/2025;289.239;0;0;1.225.973;0;13;1.515.224;0;0;113.954;0;0;0;113.954;199.617;1.828.795;0;104.101;0;1.932.897;298.985;2.231.882
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1039011;b3S;S5;I;2;CHAPECO;SC;09/2025;217.175;0;0;1.515.791;0;0;1.732.966;0;101.229;0;8.881;0;0;110.109;165;1.843.240;0;155.358;0;1.998.599;226.656;2.225.255
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;09/2025;200.518;0;0;1.508.404;0;428;1.709.350;0;4.005;66.970;0;0;0;70.975;7.913;1.788.239;0;49.753;0;1.837.992;382.662;2.220.654
COOPERATIVA DE CRÉDITO - SICREDI EXPANSÃO;41180092;b3S;S4;I;2;MACEIO;AL;09/2025;270.061;3.046;0;1.294.881;0;14.579;1.582.567;0;0;0;0;0;0;0;1.436;1.584.003;0;275.558;0;1.859.561;356.218;2.215.780
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;09/2025;178.187;60.288;52.146;846.594;0;0;1.137.216;0;0;93.937;0;0;0;93.937;0;1.231.152;0;718.061;0;1.949.213;250.201;2.199.415
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;09/2025;265.604;0;0;983.280;0;2.629;1.251.513;0;19.630;218.655;0;0;0;238.285;8.058;1.497.856;0;455.817;0;1.953.674;242.562;2.196.236
COOPERATIVA DE CRÉDITO SICOOB PRIMAVERA - SICOOB PRIMAVERA;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;09/2025;343.956;0;0;834.892;0;386;1.179.234;0;0;349.754;3.520;0;0;353.274;66.419;1.598.927;0;318.817;0;1.917.744;269.551;2.187.295
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;09/2025;198.277;113.691;0;888.712;0;0;1.200.680;0;0;43.122;0;0;0;43.122;0;1.243.802;0;588.115;0;1.831.917;352.163;2.184.079
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;b3S;S5;I;2;RAUL SOARES;MG;09/2025;419.696;0;0;1.135.526;0;760;1.555.982;0;0;131.437;0;0;0;131.437;0;1.687.420;0;272.371;0;1.959.790;198.782;2.158.572
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;09/2025;246.542;0;67.467;1.319.511;0;182;1.633.702;0;6.372;0;0;0;0;6.372;169;1.640.242;0;341.060;16.013;1.997.315;157.349;2.154.664
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO RIO GRANDE DO NORTE - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S4;I;2;NATAL;RN;09/2025;593.000;0;0;1.066.079;0;2.800;1.661.879;0;0;0;0;0;0;0;430;1.662.309;0;254.382;0;1.916.691;231.376;2.148.067
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;09/2025;236.788;0;0;1.201.763;0;2.446;1.440.997;0;0;293.403;0;0;0;293.403;921;1.735.322;0;169.321;0;1.904.643;228.892;2.133.535
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;09/2025;173.441;0;0;1.010.174;0;0;1.183.616;0;0;162.771;0;0;0;162.771;4.699;1.351.086;0;539.149;0;1.890.236;241.385;2.131.620
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE;2663426;b3S;S5;I;2;CONSTANTINA;RS;09/2025;112.808;35.181;0;674.158;0;0;822.147;0;0;103.564;0;0;0;103.564;0;925.711;0;958.947;0;1.884.659;238.240;2.122.899
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;1000080893;b1;S4;C;2;CURITIBA;PR;09/2025;21.253;0;57.704;437.655;37;0;516.649;0;1.268.766;0;30.063;0;0;1.298.829;0;1.815.478;0;102.748;7.508;1.925.734;187.817;2.113.552
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;09/2025;124.489;0;0;896.387;0;46.359;1.067.235;435.234;0;0;0;0;0;0;0;1.502.469;2.047;310.949;0;1.815.465;291.935;2.107.400
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;09/2025;308.297;0;0;1.135.190;0;838;1.444.325;0;343;150.079;0;0;0;150.422;3.421;1.598.169;0;237.040;0;1.835.209;253.924;2.089.133
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;09/2025;194.107;0;68.366;687.764;0;376;950.613;0;785;0;0;0;0;785;4.031;955.429;0;880.300;21.305;1.857.035;221.291;2.078.326
FLASH TECNOLOGIA IP - PRUDENCIAL;1000087315;n4;NA;I;2;SAO PAULO;SP;09/2025;0;0;0;0;549.282;0;549.282;0;0;0;0;0;0;0;8.955;558.237;0;1.304.363;0;1.862.600;214.677;2.077.277
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;09/2025;340.398;0;6.877;874.899;0;1.577;1.223.751;0;1.284;0;0;0;0;1.284;101;1.225.136;0;577.743;0;1.802.879;246.701;2.049.580
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;09/2025;200.758;75.532;0;1.220.580;0;0;1.496.870;0;90.896;0;0;0;0;90.896;3.050;1.590.816;0;148.998;0;1.739.814;276.087;2.015.901
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;09/2025;325.565;0;0;980.658;0;165;1.306.387;0;0;265.079;226;0;0;265.305;1.306;1.572.998;0;213.244;0;1.786.242;226.220;2.012.462
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;S4;I;3;RIBEIRAO PRETO;SP;09/2025;38.042;0;0;349.886;0;0;387.928;379.966;398.697;138.496;118.799;0;0;655.992;314.534;1.738.420;0;34.713;0;1.773.132;236.803;2.009.935
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;09/2025;334.746;0;0;1.201.864;0;679;1.537.290;0;0;61.154;9.036;0;0;70.190;6.400;1.613.880;0;133.186;0;1.747.066;261.547;2.008.613
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;09/2025;292.300;0;0;1.177.297;0;1.545;1.471.142;0;41.337;111.067;0;0;0;152.404;0;1.623.547;0;93.011;0;1.716.558;270.840;1.987.398
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;09/2025;8.454;0;0;784.910;0;0;793.364;11.976;0;151.567;74.480;0;0;226.047;606.434;1.637.822;2.134;23.422;0;1.663.379;300.363;1.963.742
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;09/2025;236.011;0;0;813.054;0;0;1.049.065;0;41.354;183.426;0;0;0;224.780;24.384;1.298.229;0;540.172;0;1.838.401;115.556;1.953.957
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;09/2025;366.577;0;0;1.104.151;0;0;1.470.728;0;0;186.642;0;0;0;186.642;1.723;1.659.093;0;35.255;0;1.694.348;258.408;1.952.757
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;2;RIO DE JANEIRO;RJ;09/2025;0;0;0;1.157.168;0;0;1.157.168;0;0;0;0;0;0;0;216;1.157.384;0;276.470;0;1.433.854;513.310;1.947.165
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;09/2025;267.837;0;0;984.200;0;0;1.252.037;0;0;132.946;478;0;0;133.423;8.707;1.394.167;0;307.131;0;1.701.299;224.883;1.926.182
SICOOB MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;09/2025;214.366;0;0;1.317.775;0;1.664;1.533.804;0;0;111.971;56;0;0;112.027;25.170;1.671.001;0;73.218;0;1.744.219;170.177;1.914.396
CREDISIS PRIMACREDI COOPERATIVA DE CRÉDITO;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;09/2025;162.605;0;0;569.667;0;0;732.272;0;0;605.278;0;0;0;605.278;109.463;1.447.013;0;271.678;0;1.718.691;189.436;1.908.126
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;09/2025;212.340;0;27.070;588.246;0;1.567;829.222;0;4.608;29.519;0;0;0;34.127;1.952;865.301;0;597.822;0;1.463.123;414.569;1.877.692
RECARGAPAY IP - PRUDENCIAL;1000085898;n1;S4;C;3;SAO PAULO;SP;09/2025;0;0;0;437.868;780.513;0;1.218.381;0;0;0;0;0;0;0;37.987;1.256.368;0;434.677;0;1.691.045;179.908;1.870.953
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;09/2025;154.904;33.936;32.063;505.941;0;0;726.844;0;0;93.020;0;0;0;93.020;29.544;849.408;0;770.512;0;1.619.920;248.318;1.868.238
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7599206;b3S;S5;I;2;GOIANIA;GO;09/2025;321.913;0;0;657.332;0;0;979.244;0;0;186.368;0;0;0;186.368;37.653;1.203.265;0;191.952;0;1.395.217;470.903;1.866.120
S3 CACEIS BRASIL DTVM - PRUDENCIAL;1000086622;n2;S4;I;3;SAO PAULO;SP;09/2025;0;0;0;0;0;181.774;181.774;0;0;0;0;0;0;0;0;181.774;0;203.171;0;384.945;1.475.307;1.860.252
BANCO PAULISTA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;09/2025;43.658;0;4.000;1.239.999;0;3;1.287.660;50.678;121.761;52.641;0;0;0;174.402;1.778;1.514.517;0;100.806;94.693;1.710.017;139.758;1.849.775
EBANX IP - PRUDENCIAL;1000085094;n4;NA;I;2;CURITIBA;PR;09/2025;0;0;0;0;1.689.788;0;1.689.788;0;0;0;0;0;0;0;0;1.689.788;0;28.582;0;1.718.370;82.915;1.801.285
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;SAO PAULO;SP;09/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.203.434;1.203.434;0;166.676;0;1.370.111;430.238;1.800.349
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;09/2025;161.821;0;0;1.226.738;0;2.125;1.390.684;0;130.846;0;0;0;0;130.846;0;1.521.530;0;119.457;0;1.640.987;157.004;1.797.991
COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;73443863;b3S;S5;I;2;BLUMENAU;SC;09/2025;152.098;0;0;1.290.822;0;1.836;1.444.757;0;71.729;0;0;0;0;71.729;395;1.516.881;0;114.037;0;1.630.918;165.149;1.796.067
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;S4;C;1;FLORIANOPOLIS;SC;09/2025;2.456;0;0;0;0;0;2.456;0;0;0;0;0;0;0;669.286;671.742;0;75.884;0;747.626;1.031.781;1.779.407
COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;09/2025;172.114;5.904;12.518;621.781;0;2.144;814.460;0;1.918;58.690;0;0;0;60.608;512;875.580;0;575.884;0;1.451.464;322.471;1.773.935
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72257793;b3S;S4;I;2;FORTALEZA;CE;09/2025;248.458;0;3.264;1.064.591;0;98;1.316.410;0;0;0;0;0;0;0;513;1.316.923;0;203.515;0;1.520.437;251.051;1.771.488
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA - SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;09/2025;0;0;0;133.443;0;0;133.443;0;0;0;0;0;0;0;321;133.764;0;1.472.662;0;1.606.426;159.540;1.765.966
COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;09/2025;223.938;0;0;984.001;0;0;1.207.940;0;187.162;0;24.638;0;0;211.800;4.295;1.424.035;0;178.253;0;1.602.288;160.457;1.762.745
COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;88530142;b3S;S4;I;2;BAGE;RS;09/2025;199.782;0;14.932;553.130;0;4.565;772.408;0;1.937;77.717;0;0;0;79.654;1.010;853.071;0;588.380;0;1.441.452;321.267;1.762.719
QISTA S.A. CFI - PRUDENCIAL;1000085506;n1;S4;C;2;SAO PAULO;SP;09/2025;0;0;0;1.380.898;0;0;1.380.898;0;0;0;0;0;0;0;0;1.380.898;0;39.361;212.106;1.632.365;119.705;1.752.070
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;09/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;299.546;299.546;0;225.918;0;525.463;1.194.357;1.719.821
COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB CENTRO - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;09/2025;333.688;0;0;481.130;0;0;814.818;0;0;214.988;0;0;0;214.988;0;1.029.806;0;447.314;0;1.477.120;240.175;1.717.295
SWAP IP - PRUDENCIAL;1000086732;n4;NA;I;3;SAO PAULO;SP;09/2025;0;0;0;0;232.770;0;232.770;0;0;0;0;0;0;0;0;232.770;0;1.380.860;0;1.613.630;89.571;1.703.201
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO;71884498;b3S;S5;I;2;CAMPINAS;SP;09/2025;151.090;0;0;1.181.771;0;2.811;1.335.673;0;31.831;0;0;0;0;31.831;0;1.367.503;0;92.820;0;1.460.324;242.100;1.702.424
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;09/2025;181.327;0;0;1.274.035;0;2.549;1.457.911;0;0;0;0;0;0;0;0;1.457.911;0;37.603;0;1.495.514;203.539;1.699.053
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;09/2025;336.567;0;0;548.515;0;0;885.082;0;0;149.248;561;0;0;149.809;43.466;1.078.357;0;347.376;0;1.425.733;243.523;1.669.256
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;09/2025;228.367;0;0;525.915;0;100;754.382;0;0;224.813;0;0;0;224.813;40.037;1.019.232;0;354.916;0;1.374.149;284.908;1.659.057
CELCOIN IP - PRUDENCIAL;1000085960;n4;NA;C;3;BARUERI;SP;09/2025;0;0;0;0;777.621;0;777.621;0;0;0;0;0;0;0;1.526;779.148;0;470.618;0;1.249.766;383.138;1.632.904
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;S4;I;2;CAXIAS DO SUL;RS;09/2025;0;0;53.049;56.901;0;0;109.950;0;0;0;0;0;0;0;1.163.115;1.273.065;0;37.101;0;1.310.166;318.452;1.628.618
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;b3S;S5;I;2;UMUARAMA;PR;09/2025;219.337;6.934;0;725.523;0;18;951.812;0;0;255.726;0;0;0;255.726;1.963;1.209.501;0;257.722;0;1.467.223;160.859;1.628.082
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;09/2025;153.181;0;0;925.692;0;87;1.078.960;0;0;162.626;0;0;0;162.626;8.358;1.249.944;0;204.940;0;1.454.885;171.055;1.625.940
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;09/2025;136.087;0;0;1.035.338;0;134;1.171.558;0;102.763;0;92.712;0;0;195.475;176;1.367.209;0;104.746;0;1.471.956;151.345;1.623.301
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;09/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.471.596;0;1.471.596;146.680;1.618.276
COOPERATIVA DE CRÉDITO SAROM;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;09/2025;233.994;0;0;813.988;0;126;1.048.108;0;752;115.621;0;0;0;116.373;1.043;1.165.524;0;268.984;0;1.434.508;175.158;1.609.666
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;09/2025;231.609;0;0;755.608;0;196;987.414;0;468;200.979;2.639;0;0;204.086;3.567;1.195.066;0;211.497;0;1.406.563;198.133;1.604.697
STRIPE BRASIL IP PRUDENCIAL;1000086251;n4;NA;I;3;SAO PAULO;SP;09/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.526.751;0;1.526.751;62.245;1.588.995
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SUL - CRESOL CENTRO SUL;2910987;b3S;S5;I;2;ERECHIM;RS;09/2025;97.578;87.401;0;541.573;0;0;726.552;0;0;133.727;0;0;0;133.727;8.280;868.559;0;494.625;0;1.363.184;224.738;1.587.922
SENFFNET IP - PRUDENCIAL;1000083670;b1;S4;C;2;CURITIBA;PR;09/2025;8.302;0;0;533.831;2.112;0;544.246;0;41.822;69.388;0;0;108;111.318;5.785;661.348;0;551.072;0;1.212.421;365.268;1.577.688
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;09/2025;118.730;43.067;0;503.173;0;0;664.971;0;0;65.968;0;0;0;65.968;0;730.939;0;653.074;0;1.384.013;190.423;1.574.436
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;S4;I;3;SAO PAULO;SP;09/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443.383;443.383;0;28.887;0;472.270;1.091.349;1.563.619
VORTX DTVM - PRUDENCIAL;1000084538;n1;S4;C;2;SAO PAULO;SP;09/2025;0;0;0;0;451.888;0;451.888;918.392;0;0;0;0;0;0;0;1.370.280;0;75.546;0;1.445.825;117.524;1.563.349
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;09/2025;231.772;0;0;960.424;0;0;1.192.196;0;0;5.493;0;0;0;5.493;0;1.197.689;0;65.717;0;1.263.406;288.315;1.551.721
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;09/2025;299.826;0;0;500.672;0;0;800.498;0;0;172.183;0;0;0;172.183;0;972.681;0;328.553;0;1.301.234;218.999;1.520.234
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;09/2025;165.240;0;0;582.828;0;0;748.068;0;0;306.947;0;0;0;306.947;153;1.055.169;0;174.000;0;1.229.169;290.158;1.519.326
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;09/2025;0;0;0;104.353;0;0;104.353;0;0;0;0;0;0;0;0;104.353;0;1.302.374;0;1.406.728;77.754;1.484.482
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;09/2025;301.021;0;0;625.770;0;24;926.815;0;0;97.076;0;0;0;97.076;174;1.024.065;0;300.182;0;1.324.247;148.810;1.473.056
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;09/2025;227.664;0;0;736.110;0;2.053;965.827;0;0;220.869;0;0;0;220.869;812;1.187.508;0;62.627;0;1.250.135;220.505;1.470.640
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA;3965737;b3S;S5;I;2;CHAPECO;SC;09/2025;64.126;31.133;95.155;476.794;0;0;667.208;0;0;121.044;0;0;0;121.044;9.105;797.357;0;548.909;0;1.346.266;119.975;1.466.242
