Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Resultado de Intermediação Financeira;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Resultado com Transações de Pagamento;;;;Outras Receitas / Despesas;;;;;;;;;;;Resultado antes da Tributação e Participações (x) = (k) + (l) + (w);Imposto de Renda e Contribuição Social (y);Participações no Lucro (z);Lucro Líquido (aa) = (x) + (y) + (z);
;;;;;;;;;;Rendas de Aplicações Interfinanceiras de Liquidez;;;;Rendas de Títulos e Valores Mobiliários;;;;;Rendas de Operações de Crédito;;;;;Rendas de Arrendamento Financeiro (d);Rendas de Outras Operações com Características de Concessão de Crédito (e);Resultado com Perda Esperada;;;;;;;Despesas de Captações;;;;;Despesas de Instrumentos de Dívida Elegíveis a Capital (h);Resultado com Derivativos (i);Outros Resultados de Intermediação Financeira (j);Resultado de Intermediação Financeira (k) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h) + (i) + (j);Resultado com Serviços por Transações de Pagamento (l1);Resultados de Perda Esperada com Transações de Pagamento (l2);Outros Resultados com Transações de Pagamento (l3);Resultado com Transações de Pagamento (l);Rendas de Tarifas Bancárias (m);Outras Rendas de Prestação de Serviços (n);Despesas de Pessoal (o);Despesas Administrativas (p);Resultado com Perdas Esperadas de Outras Operações (q);Despesas de Juros Sobre Capital Próprio de Cooperativas (r);Despesas Tributárias (s);Resultado de Participações (t);Outras Receitas (u);Outras Despesas (v);Outras Receitas / Despesas (w)= (m) + (n) + (o) +  (p) + (q) + (r) + (s) + (t) + (u) + (v);;;;;
;;;;;;;;;;Receita de Juros com Aplicações Interfinanceiras de Liquidez (a1);Ajuste de Variação Cambial de Aplicações Interfinanceiras de Liquidez (a2);Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de Aplicações Interfinanceiras de Liquidez (a3);Rendas de Aplicações Interfinanceiras de Liquidez (a);Receita de Juros com TVM (b1);Ajuste de Variação Cambial de TVM (b2);Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de TVM (b3);Outros Resultados de TVM (b4);Rendas de Títulos e Valores Mobiliários (b);Receita de Juros com Operações de Crédito (c1);Ajuste de Variação Cambial de Operações de Crédito (c2);Ajuste a Valor Justo e Ajuste de Hedge de Valor Justo de Operações de Crédito (c3);Outros Resultados de Operações de Crédito (c4);Rendas de Operações de Crédito (c);;;Resultado com Perda Esperada de Aplicações Interfinanceiras de Liquidez (f1);Resultado com Perda Esperada de TVM (f2);Resultado com Perda Esperada de Operações de Crédito (f3);Resultado com Perda Esperada de Arrendamento (f4);Resultado com Perda Esperada de Outras Operações com Características de Concessão de Crédito(f5);Resultado com Perda Esperada de Outros Ativos Geradores de Renda (f6);Resultado com Perda Esperada (f);Despesa de Juros com Captações (g1);Ajuste de Variação Cambial de Captações (g2);Ajuste de Hedge de Valor Justo de Captações (g3);Outros Resultados de Captações (g4);Despesas de Captações (g);;;;;;;;;;;;;;;;;;;;;;;;
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO - SICREDI OURO BRANCO RS/MG;87853206;b3S;S4;I;2;TEUTONIA;RS;03/2025;4.260.777;5.456;0;0;5.456;0;0;0;38.927;38.927;93.417;0;0;-37.244;56.173;0;2.924;-4;0;17.212;0;-381;5;16.832;-75.154;0;0;-989;-76.142;0;0;0;44.170;519;-6;1.476;1.989;4.024;14.556;-18.273;-18.629;-1.535;0;-113;0;10.628;-7.336;-16.680;29.479;-74;-3.002;26.403
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;03/2025;11.544.481;11.109;0;0;11.109;0;0;0;41.151;41.151;239.156;1;0;3.852;243.007;0;80.781;-71;0;-54.644;0;-10.200;208;-64.707;-186.866;-3.182;0;-1.811;-191.859;-1.247;6.656;0;124.891;5.653;395;3.072;9.119;7.374;24.831;-34.131;-44.699;-1.585;0;-258;0;29.846;-16.516;-35.138;98.872;-304;-7.915;90.653
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA SERRANA PR/SP/RJ - SICREDI PARANAPANEMA SERRANA PR/SP/RJ;79086997;b3S;S4;I;2;CAMBARA;PR;03/2025;2.660.353;4.537;0;0;4.537;0;0;0;8.951;8.951;86.331;0;0;939;87.270;0;7.466;-19;0;-17.656;0;-362;-54;-18.092;-48.681;0;0;-427;-49.108;-725;0;0;40.299;46;-480;1.465;1.030;3.127;8.376;-17.132;-21.078;-453;0;-322;0;5.582;-6.955;-28.856;12.474;-136;-2.916;9.422
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP;82065285;b3S;S4;I;2;MARIOPOLIS;PR;03/2025;3.437.689;4.451;0;0;4.451;0;0;0;22.990;22.990;89.164;0;0;1.892;91.056;0;5.286;64;0;-27.611;0;-621;-17;-28.185;-62.070;0;0;-772;-62.842;0;0;0;32.757;-1.143;-182;2.323;997;3.774;10.985;-21.515;-18.744;-505;0;-160;0;9.021;-7.539;-24.683;9.071;-82;-3.024;5.966
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;03/2025;7.157.637;9.345;0;0;9.345;0;0;0;36.816;36.816;136.241;0;0;9.385;145.626;0;59.138;-3;0;-39.015;0;-13.190;-84;-52.291;-127.686;0;0;-759;-128.445;0;0;0;70.188;1.707;46;1.202;2.955;4.191;10.917;-20.132;-14.090;-5.246;0;-190;0;14.358;-7.794;-17.985;55.158;-156;-3.665;51.336
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;S4;I;2;TOLEDO;PR;03/2025;2.835.267;1.370;0;0;1.370;0;0;0;13.929;13.929;82.221;0;0;197;82.418;0;3.269;0;0;-22.997;0;-2.136;-14;-25.148;-50.985;0;0;-508;-51.493;-1.506;0;0;22.837;261;-123;1.050;1.188;1.943;8.959;-18.573;-15.541;2.164;0;-59;0;8.409;-5.864;-18.563;5.463;-5;-3.006;2.452
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES - SICREDI RAÍZES RS/SC/MG;88099247;b3S;S4;I;2;CAMPO NOVO;RS;03/2025;3.091.964;845;0;0;845;0;0;0;22.248;22.248;80.693;0;0;174;80.867;0;6.712;-1;0;-22.106;0;-1.041;-10;-23.158;-55.224;0;0;-627;-55.852;0;0;0;31.661;951;-89;359;1.221;2.833;7.631;-13.064;-15.063;-512;0;-208;0;9.956;-5.956;-14.383;18.499;-144;-2.057;16.298
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS - SICREDI DAS CULTURAS RS/MG;90729369;b3S;S4;I;2;IJUI;RS;03/2025;3.727.955;1.478;0;0;1.478;0;0;0;32.729;32.729;83.782;0;0;-2.290;81.492;0;10.262;-1;0;-29.631;0;-1.888;-4;-31.524;-71.114;0;0;-747;-71.862;-720;0;0;21.855;193;213;953;1.359;2.643;10.434;-16.648;-17.070;-3.384;0;-254;0;12.922;-5.771;-17.129;6.085;-94;-190;5.801
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RIO PARANÁ - SICREDI RIO PARANÁ;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;03/2025;2.548.209;2.654;0;0;2.654;0;0;0;16.129;16.129;74.123;0;0;591;74.714;0;2.823;0;0;-23.899;0;-164;18;-24.044;-39.566;0;0;-455;-40.022;0;0;0;32.255;-2.474;-27;4.046;1.544;3.804;8.005;-13.009;-14.658;-418;0;-322;0;8.206;-7.305;-15.696;18.103;-237;-2.753;15.113
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI CENTRO PERNAMBUCANA;41255225;b3S;S4;I;2;CARUARU;PE;03/2025;324.038;54;0;0;54;0;0;0;4.439;4.439;7.058;0;0;46;7.104;0;2;0;0;-1.770;0;-267;0;-2.037;-5.368;0;0;-87;-5.454;0;0;0;4.109;123;-106;138;155;292;642;-2.115;-1.733;202;0;-19;0;826;-1.098;-3.002;1.262;-3;0;1.260
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;S4;I;2;JOAO PESSOA;PB;03/2025;3.714.614;7.087;0;0;7.087;0;0;0;34.326;34.326;81.466;0;0;2.597;84.063;0;904;45;0;-12.894;0;-236;-66;-13.151;-69.234;0;0;-971;-70.205;0;0;0;43.025;1.396;-39;1.185;2.542;2.920;7.139;-16.146;-12.800;-239;0;-83;0;7.429;-7.525;-19.304;26.262;0;-2.155;24.108
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA;97489280;b3S;S4;I;2;ITABUNA;BA;03/2025;308.533;710;0;0;710;0;0;0;2.326;2.326;7.716;0;0;-17;7.699;0;11;-12;0;-1.832;0;0;0;-1.844;-4.536;0;0;-78;-4.615;0;0;0;4.287;-397;-47;641;197;259;596;-2.269;-1.940;-5;0;-13;0;991;-825;-3.207;1.278;-6;0;1.271
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;03/2025;10.104.731;20.271;0;0;20.271;316;0;0;101.125;101.441;239.852;0;0;1.598;241.450;0;2.561;-13;0;-58.502;0;-436;-6;-58.957;-198.510;0;0;-2.441;-200.951;0;0;0;105.816;5.638;-1.429;1.883;6.093;9.538;23.776;-36.821;-43.759;-3.104;0;-266;0;16.274;-20.699;-55.060;56.849;-269;-5.734;50.846
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI SERIGY - SICREDI SERIGY;2923389;b3S;S4;I;2;ARACAJU;SE;03/2025;856.568;717;0;0;717;0;0;0;10.715;10.715;16.682;0;0;755;17.437;0;-115;-53;0;-1.833;0;-4;2;-1.888;-14.445;0;0;-231;-14.676;0;0;0;12.191;526;-34;116;608;834;1.723;-4.630;-3.800;75;0;-81;0;2.139;-1.693;-5.433;7.366;0;-409;6.957
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;S4;I;2;SORRISO;MT;03/2025;7.117.744;1.518;0;0;1.518;0;0;0;72.281;72.281;107.691;0;0;2.375;110.065;0;29.188;0;0;-41.572;0;-10.056;126;-51.502;-111.372;-360;0;-1.270;-113.002;0;0;0;48.548;3.466;410;1.741;5.616;7.558;16.392;-24.229;-25.285;-5.400;0;-218;0;20.227;-10.524;-21.479;32.685;-268;-4.903;27.513
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS - SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;03/2025;2.414.174;533;0;0;533;0;0;0;14.358;14.358;42.724;0;0;181;42.906;0;22.816;1;0;-8.234;0;-489;-4;-8.727;-45.967;0;0;-406;-46.373;-1.782;0;0;23.731;242;-63;480;659;274;6.099;-15.755;-11.873;132;0;-97;0;8.371;-3.658;-16.507;7.883;-40;-630;7.213
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI ORIGENS RS;92796564;b3S;S4;I;2;PORTO ALEGRE;RS;03/2025;4.006.990;6.868;0;0;6.868;0;0;0;34.049;34.049;96.095;0;0;611;96.706;0;2.534;24;0;-18.471;0;-1.080;80;-19.446;-74.986;0;0;-1.089;-76.075;-2.521;0;0;42.116;-1.817;416;3.132;1.731;4.170;14.427;-19.511;-19.979;-740;0;-206;0;18.432;-10.217;-13.623;30.224;0;-4.494;25.731
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;03/2025;2.233.606;2.250;0;0;2.250;0;0;0;7.080;7.080;76.568;0;0;-919;75.649;0;6.787;1;0;-32.471;0;-754;17;-33.209;-36.925;0;0;-382;-37.306;-1.071;0;0;20.180;-396;-260;1.751;1.095;2.856;8.236;-16.796;-15.052;-495;0;-164;0;8.195;-5.981;-19.200;2.075;-123;-3.257;-1.304
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;03/2025;8.744.761;11.216;0;0;11.216;0;0;0;60.607;60.607;175.109;0;15;1.420;176.545;0;24.307;-8;0;-41.681;0;-3.407;-34;-45.131;-157.195;0;0;-1.456;-158.652;0;-26;0;68.867;1.585;-547;1.449;2.486;7.635;34.114;-41.517;-41.326;-3.662;0;-259;0;22.202;-16.549;-39.363;31.990;-523;-2.815;28.652
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;03/2025;7.630.732;3.487;0;0;3.487;0;0;0;55.941;55.941;170.471;0;0;-1.454;169.017;0;22.243;-4;0;-53.525;0;-6.158;13;-59.675;-139.685;0;0;-1.508;-141.194;-3.650;0;0;46.170;2.929;-861;408;2.476;2.728;24.995;-30.927;-27.253;-4.924;0;-135;0;20.980;-12.707;-27.243;21.402;-65;-2.465;18.872
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;03/2025;7.528.252;8.588;0;0;8.588;0;0;0;59.666;59.666;143.716;0;0;3.006;146.722;0;38.939;8;0;-40.977;0;-17.507;42;-58.433;-137.443;-444;0;-1.381;-139.268;-1.857;596;0;54.953;1.951;1.384;4.278;7.613;7.345;25.831;-36.592;-40.015;-3.190;0;-393;0;15.312;-17.682;-49.383;13.183;-148;-6.479;6.555
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO;70431630;b3S;S4;I;2;JUINA;MT;03/2025;3.702.920;1.715;0;0;1.715;0;0;0;15.858;15.858;107.622;0;0;2.391;110.013;0;21.261;0;0;-29.948;0;-4.571;45;-34.474;-59.110;0;0;-659;-59.769;-2.412;0;0;52.191;1.970;-120;2.180;4.030;2.974;12.586;-23.662;-24.846;-2.339;0;-207;0;9.570;-10.118;-36.044;20.177;-243;-4.453;15.481
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;03/2025;4.254.618;966;0;0;966;0;0;0;8.916;8.916;98.349;0;0;3.673;102.022;0;39.256;0;0;-44.878;0;-22.434;84;-67.229;-83.636;-801;0;-466;-84.903;-4.014;0;0;-4.985;1.376;-236;1.494;2.634;4.388;7.013;-17.050;-16.827;-4.533;0;-122;0;11.105;-8.322;-24.347;-26.698;-308;-425;-27.432
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;03/2025;1.943.678;682;0;0;682;0;0;0;15.523;15.523;47.568;0;0;2.172;49.740;0;4.713;3;0;-19.145;0;-608;1;-19.751;-29.383;0;0;-242;-29.625;0;0;0;21.282;527;-83;368;812;2.077;7.654;-9.734;-9.303;-2.093;0;-99;0;4.909;-4.232;-10.821;11.272;-25;-1.067;10.180
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;03/2025;11.389.230;5.878;0;0;5.878;0;0;0;80.363;80.363;304.176;0;0;2.862;307.038;0;18.075;-5;0;-70.017;0;-1.522;-110;-71.654;-229.738;0;0;-2.136;-231.874;-5.886;0;0;101.941;-816;383;6.074;5.642;11.675;28.866;-65.142;-57.947;-8.895;0;-476;0;29.138;-20.080;-82.862;24.720;-135;-9.775;14.811
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;03/2025;1.914.078;1.288;0;0;1.288;0;0;0;6.961;6.961;59.657;0;0;1.276;60.933;0;7.236;0;0;-10.033;0;-1.733;-96;-11.863;-37.883;0;0;-246;-38.129;-763;0;0;25.663;-761;131;1.342;712;1.760;7.006;-15.403;-12.016;-806;0;-56;0;4.926;-5.039;-19.627;6.748;-99;-2.714;3.935
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;03/2025;10.628.100;5.088;0;0;5.088;0;0;0;75.598;75.598;274.052;0;0;13.806;287.859;0;14.374;-3;0;-52.717;0;-2.838;-91;-55.649;-175.499;0;0;-2.053;-177.552;-5.752;0;0;143.966;2.805;-582;5.107;7.331;16.374;36.206;-60.436;-56.415;-683;0;-591;0;21.878;-24.041;-67.708;83.588;-677;-9.606;73.304
COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS;5491616;b3S;S5;I;2;MINEIROS;GO;03/2025;56.676;0;0;0;0;27;0;0;0;27;1.136;0;0;8;1.144;0;0;0;0;-287;0;0;0;-287;-359;0;0;-17;-376;0;0;642;1.150;0;0;0;0;58;32;-300;-705;0;0;-6;0;18;-75;-979;171;0;0;171
COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS DE AGRICULTORES E AEROPORTUÁRIOS DO BRASIL - CREHNOR;1330387;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;03/2025;60.788;0;0;0;0;17;0;0;8;25;1.930;0;0;-154;1.776;0;0;0;0;34;0;0;0;34;-643;0;0;0;-643;0;0;743;1.934;0;0;0;0;7;9;-416;-577;0;-186;-3;0;163;-21;-1.022;912;-6;0;906
COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO - SICOOB CREDSAÚDE;2072790;b3S;S5;I;2;PIRACICABA;SP;03/2025;31.357;0;0;0;0;153;0;0;166;319;1.260;0;0;11;1.271;0;21;0;0;-130;0;-30;0;-160;-578;0;0;-10;-587;0;0;0;863;21;0;58;79;73;82;-385;-459;-33;0;-5;0;93;-11;-645;297;-9;0;288
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;104.979;0;0;0;0;0;0;0;0;0;3.547;0;0;63;3.610;0;5;0;0;-967;0;-123;0;-1.089;-1.428;0;0;-23;-1.451;0;0;0;1.075;44;0;6;50;192;88;-1.258;-1.135;2;0;-21;0;1.346;-104;-891;234;-3;0;231
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB EMPRESARIAL;5856736;b3S;S5;I;2;BRASILIA;DF;03/2025;280.511;521;0;0;521;0;0;0;0;0;6.242;0;0;258;6.499;0;73;0;0;-2.384;0;-384;0;-2.768;-4.096;0;0;-78;-4.174;0;0;0;152;276;0;127;403;582;1.058;-3.721;-2.343;-51;0;-39;0;4.209;-349;-653;-98;0;0;-98
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - COOPERSERV;5667301;b3S;S5;I;2;LENCOIS PAULISTA;SP;03/2025;88.864;0;0;0;0;898;0;0;0;898;2.595;0;0;55;2.650;0;5;0;0;-518;0;-109;0;-627;-1.435;0;0;-23;-1.458;0;0;0;1.467;17;0;10;27;21;130;-937;-954;-82;0;-11;0;275;-47;-1.605;-110;-9;0;-119
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;03/2025;285.327;1.704;0;0;1.704;3.770;0;0;0;3.770;6.082;0;0;96;6.178;0;252;0;0;-672;0;-195;0;-867;-5.239;0;0;-100;-5.339;0;0;0;5.699;40;0;227;267;387;1.176;-3.107;-2.739;26;0;-66;0;458;-205;-4.071;1.895;-108;0;1.787
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;03/2025;9.012;0;0;0;0;0;0;0;14;14;344;0;0;9;352;0;0;0;0;-46;0;0;0;-46;0;0;0;0;0;0;0;0;321;0;0;0;0;0;0;-55;-93;0;0;0;0;0;0;-148;173;0;0;173
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;03/2025;201.011;1.055;0;0;1.055;2.402;0;0;0;2.402;3.483;0;0;140;3.622;0;143;0;0;-756;0;-138;0;-895;-3.141;0;0;-68;-3.209;0;0;0;3.119;-17;0;82;65;476;745;-2.675;-1.738;-6;0;-78;3;437;-154;-2.992;193;-47;0;146
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;03/2025;124.000;0;0;0;0;0;0;0;0;0;2.528;0;0;129;2.656;0;0;0;0;-183;0;-5;0;-188;-2.003;0;0;-31;-2.034;0;0;0;434;-15;0;9;-7;30;193;-733;-888;-17;0;-20;0;2.178;-27;715;1.143;-6;0;1.136
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;03/2025;71.115;0;0;0;0;0;0;0;853;853;2.102;0;0;12;2.114;0;0;0;0;-18;0;0;0;-18;0;0;0;0;0;0;0;0;2.949;0;0;0;0;0;0;-398;-350;0;0;0;0;44;-5;-709;2.239;0;0;2.239
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED PIONEIRA;94243839;b3S;S5;I;2;CASCA;RS;03/2025;310.878;90;0;0;90;0;0;0;0;0;9.465;0;0;153;9.618;0;11;0;0;-1.788;0;-31;0;-1.819;-7.067;0;0;-88;-7.156;0;0;0;744;-29;0;0;-29;30;228;-1.362;-1.031;4;0;-14;0;2.173;-62;-34;681;0;0;681
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  EMPREGADOS DA TUPY MINAS GERAIS LTDA. E NEMAK ALUMÍNIO DO BRASIL LTDA.;4249235;b3S;S5;I;2;BETIM;MG;03/2025;16.838;0;0;0;0;276;0;0;0;276;301;0;0;0;301;0;0;0;0;12;0;0;0;12;0;0;0;0;0;0;0;0;589;0;0;0;0;0;6;-97;-91;0;-335;0;0;0;0;-518;71;0;0;71
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS - SICOOB COOPERNAPI;16564240;b3S;S5;I;2;SAO PAULO;SP;03/2025;27.201;0;0;0;0;581;0;0;0;581;460;0;0;1;461;0;0;0;0;-69;0;0;0;-69;-645;0;0;-10;-655;0;0;0;318;0;0;1;1;17;19;-214;-233;2;0;-4;0;15;-70;-469;-150;0;0;-150
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB;71502181;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;772;0;0;0;0;0;0;0;0;0;28;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;1;0;-19;0;0;-1;0;1;1;-19;9;0;0;9
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE JUIZ DE FORA LTDA. - COCBAN;4158581;b3S;S5;I;2;JUIZ DE FORA;MG;03/2025;537;0;0;0;0;0;0;0;0;0;34;0;0;0;34;0;0;0;0;-4;0;0;0;-4;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;-28;0;0;0;0;0;-2;-30;1;0;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE SOROCABA E REGIÃO;71491609;b3S;S5;I;2;SOROCABA;SP;03/2025;335;0;0;0;0;0;0;0;5;5;11;0;0;0;11;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;17;0;0;17
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.;1301541;b3S;S5;I;2;UBERLANDIA;MG;03/2025;1.001;0;0;0;0;0;0;0;0;0;9;0;0;0;9;0;0;0;0;-14;0;0;0;-14;0;0;0;0;0;0;0;0;-5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4;0;0;-4
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE;53184438;b3S;S5;I;2;JACAREI;SP;03/2025;18.706;0;0;0;0;46;0;0;46;91;831;0;0;3;834;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;926;0;0;0;0;0;0;-123;-242;0;0;1;0;0;0;-366;560;0;0;560
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER;21130869;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;3.916;0;0;0;0;0;0;0;78;78;57;0;0;0;57;0;0;0;0;138;0;0;0;138;0;0;0;0;0;0;0;0;273;0;0;0;0;0;0;-101;-75;0;0;-1;0;88;-5;-94;179;0;0;179
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA VALE S.A LTDA. - SICOOB CREDIVALE;20961629;b3S;S5;I;2;ITABIRA;MG;03/2025;63.447;0;0;0;0;0;0;0;0;0;2.015;0;0;22;2.037;0;1;0;0;-696;0;-907;0;-1.602;-1.346;0;0;-19;-1.365;0;0;0;-930;69;0;0;69;247;239;-1.337;-1.194;432;0;-88;0;1.552;-125;-274;-1.135;-66;0;-1.201
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;b3S;S5;I;2;VISCONDE DO RIO BRANCO;MG;03/2025;22.955;0;0;0;0;0;0;0;99;99;545;0;0;10;555;0;0;0;0;-723;0;-39;0;-763;0;0;0;0;0;0;0;0;-110;0;0;0;0;0;0;-228;-127;0;0;-1;0;206;-4;-155;-264;0;0;-264
