Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA (e);Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;09/2025;247.904;82.578;3.373;224.141;215.623;23.763;673;24.838;18,67%;29,11%;0;14
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;09/2025;246.261;126.997;13.978;214.684;199.578;31.577;259;34.225;23,57%;12,03%;0;5
CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA;5439425;b3S;S5;I;2;RIO BRANCO;AC;09/2025;245.709;71.315;10.414;205.536;189.575;40.173;945;40.163;33,55%;4,45%;0;2
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;S4;I;3;SAO PAULO;SP;09/2025;242.775;0;182.093;30.318;1.208;212.457;27.107;211.924;107,89%;NA%;3;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INOVAÇÃO;5070112;b3S;S5;I;2;CORONEL MARTINS;SC;09/2025;241.994;173.886;6.913;211.848;130.569;30.146;-847;30.122;16,43%;38,26%;0;10
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;I;2;ABDON BATISTA;SC;09/2025;241.317;133.451;5.142;200.240;163.899;41.077;190;41.072;23,63%;13,78%;0;5
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE NOVA MUTUM E REGIÃO - CRESOL MATO GROSSO;50735161;b3S;S5;I;2;NOVA MUTUM;MT;09/2025;241.133;167.256;3.224;220.921;131.392;20.212;-4.663;20.729;12,81%;17,28%;0;15
PLUXEE IP - PRUDENCIAL;1000087889;n4;NA;I;3;SAO PAULO;SP;09/2025;240.898;0;201.447;167.430;45.856;73.468;6.249;61.052;120,29%;NA%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO;694877;b3S;S5;I;2;BRASILIA;DF;09/2025;240.805;126.405;19.908;195.474;188.904;45.331;569;46.843;29,76%;1,89%;0;8
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;09/2025;239.712;0;44.018;188.966;79.634;50.746;-93;43.864;16,19%;NA%;3;0
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;S4;I;1;CUIABA;MT;09/2025;235.527;130.664;96.640;9.483;6.319;226.044;6.782;226.044;72,86%;0,53%;1;0
COOPER CARD IP - PRUDENCIAL;1000086134;n4;NA;C;2;BARUERI;SP;09/2025;233.885;147.339;15.341;161.828;16.473;72.057;-5.791;29.143;26,95%;NA%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;09/2025;232.444;164.403;4.329;190.888;97.962;41.556;184;41.665;25,42%;6,47%;0;6
TRANSFEERA IP - PRUDENCIAL;1000087353;n4;NA;I;3;CURITIBA;PR;09/2025;231.533;0;0;211.983;203.514;19.550;20.336;17.882;23,99%;NA%;1;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL XANXERÊ;7509426;b3S;S5;I;2;XANXERE;SC;09/2025;230.443;156.169;6.570;208.519;139.311;21.924;255;22.270;13,07%;15,23%;0;5
ALESTA SOCIEDADE DE CREDITO DIRETO - PRUDENCIAL;1000085379;n1;S5;I;3;CAMPINAS;SP;09/2025;229.473;172.520;0;45.657;0;183.815;19.526;NI;NI%;NI%;2;0
CONTAAZUL IP - PRUDENCIAL;1000088060;n4;NA;I;3;JOINVILLE;SC;09/2025;229.116;0;4.870;226.885;210.551;2.231;409;2.231;24,21%;NA%;1;0
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;1000084552;n1;S4;C;2;NOVO HAMBURGO;RS;09/2025;228.166;172.412;23.335;180.147;165.334;48.019;-105;49.731;19,98%;1,43%;3;0
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;b3S;S5;I;2;MAIRI;BA;09/2025;227.947;80.940;23.304;195.955;187.001;31.992;873;31.445;26,11%;21,54%;0;10
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;S5;I;2;SAO PAULO;SP;09/2025;227.806;176.598;50.859;2.816;0;224.990;11.377;224.971;115,84%;0,01%;0;0
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;09/2025;226.529;39.813;8.946;185.380;167.594;41.149;1.948;41.395;45,28%;8,43%;0;3
COOPERATIVA DE CRÉDITO SICOOB ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;09/2025;225.225;100.991;6.206;175.855;121.101;49.370;1.737;49.347;37,65%;6,03%;0;0
URBANO SCFI - PRUDENCIAL;1000087786;n1;S4;I;2;BARUERI;SP;09/2025;221.200;0;20.552;199.736;198.434;21.464;1.370;21.464;96,19%;0,00%;2;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;09/2025;220.791;104.454;3.107;196.852;182.432;23.938;1.202;25.089;19,10%;8,31%;0;4
CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;09/2025;220.125;137.522;8.384;188.156;161.590;31.969;1.071;31.862;20,60%;12,77%;0;5
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;09/2025;219.773;105.363;10.416;138.906;129.421;80.867;2.114;80.892;63,57%;0,58%;0;0
GOWD IP - PRUDENCIAL;1000087023;n4;NA;I;2;MARINGA;PR;09/2025;218.399;0;20.373;211.259;81.714;7.140;330;4.519;4,07%;NA%;1;0
MERCADO BITCOIN IP - PRUDENCIAL;1000087061;n4;NA;I;2;SAO PAULO;SP;09/2025;211.145;0;2.711;189.146;170.870;22.000;615;21.960;36,22%;NA%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;09/2025;210.927;59.256;10.405;178.698;153.974;32.229;512;32.790;32,50%;3,45%;0;5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;09/2025;210.201;61.429;126.926;188.509;180.770;21.692;450;22.866;19,74%;3,53%;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;09/2025;209.474;101.956;4.439;180.546;176.261;28.927;1.532;29.629;24,00%;9,36%;0;6
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;09/2025;203.855;94.128;3.659;168.587;162.908;35.268;3.296;36.340;31,51%;5,24%;0;4
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL SERRA MAR;7958405;b3S;S5;I;2;RIO FORTUNA;SC;09/2025;202.434;142.034;4.762;175.671;122.303;26.763;784;26.813;19,80%;8,20%;0;5
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;09/2025;202.183;102.353;81.838;178.870;174.646;23.313;-5.598;22.924;13,74%;8,99%;0;5
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S4;I;2;CURITIBA;PR;09/2025;201.476;42.939;112.768;175.763;162.286;25.713;1.033;25.718;35,98%;0,75%;0;2
EAGLE SCD - PRUDENCIAL;1000086172;n1;S5;C;2;PORTO ALEGRE;RS;09/2025;199.854;11.990;131.243;66.331;0;133.523;10.986;130.604;53,18%;2,91%;3;0
C&A PAY SCD - PRUDENCIAL;1000086787;n1;S5;I;3;BARUERI;SP;09/2025;199.654;0;162.316;55.435;0;144.219;4.507;141.476;26,26%;0,00%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO BRMIL LTDA. - SICOOB BRMIL;4649337;b3S;S5;I;2;BRASILIA;DF;09/2025;199.524;89.188;14.350;166.599;162.139;32.926;883;33.060;27,82%;1,86%;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;S5;I;2;BRASILIA;DF;09/2025;197.449;116.326;29.612;138.338;132.434;59.111;-11;59.100;38,13%;7,20%;0;2
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA - CRESOL LITORAL;5410056;b3S;S5;I;2;JAGUARUNA;SC;09/2025;192.433;133.475;4.799;174.506;124.015;17.927;-409;18.560;13,34%;11,13%;0;6
COOPERATIVA DE CRÉDITO LIVRE ADMISSÃO SICOOB OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;09/2025;189.544;70.622;112.435;162.907;157.710;26.637;18;26.324;18,18%;12,39%;0;4
POMELO IP - PRUDENCIAL;1000086938;n4;NA;I;3;SAO PAULO;SP;09/2025;188.379;53.040;98.828;169.482;0;18.897;-3.496;15.908;18,92%;NA%;1;0
COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;09/2025;188.036;105.867;3.292;157.574;129.038;30.463;681;30.505;24,37%;7,51%;0;0
COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS;37554441;b3S;S5;I;2;DOURADOS;MS;09/2025;187.749;93.056;1.630;143.250;127.927;44.499;429;44.455;36,12%;9,10%;0;5
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;09/2025;187.173;0;112.683;62.334;2.056;124.840;3.076;122.374;21,92%;NA%;7;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;09/2025;183.853;58.369;3.464;149.108;139.512;34.745;1.172;35.988;38,35%;24,03%;0;4
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;S4;I;3;SAO PAULO;SP;09/2025;182.097;36.608;43.641;39.290;37.073;142.807;1.986;142.807;214,79%;0,31%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;09/2025;180.440;78.468;91.787;15.797;0;164.644;7.459;165.073;97,19%;0,04%;0;0
SERVNET IP - PRUDENCIAL;1000086701;n4;NA;I;2;UBERLANDIA;MG;09/2025;176.530;18.868;783;167.286;10.646;9.244;-1.012;6.826;18,23%;NA%;1;0
PAY4FUN IP S.A. - PRUDENCIAL;1000086299;n4;NA;I;2;SAO PAULO;SP;09/2025;173.781;0;36.362;134.152;128.371;39.629;-645;27.631;60,43%;NA%;1;0
DELCRED SCD - PRUDENCIAL;1000085393;n1;S5;I;2;ARACAJU;SE;09/2025;173.152;14.574;0;141.245;117.944;31.907;2.626;NI;NI%;NI%;2;0
BK IP - PRUDENCIAL;1000088101;n4;NA;C;2;BARUERI;SP;09/2025;170.838;0;21.713;133.458;23.071;37.380;-6.308;NI;NI%;NA%;1;0
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;09/2025;168.687;112.937;25.498;144.705;111.032;23.982;632;24.084;19,87%;24,80%;0;3
REVOLUT SCD - PRUDENCIAL;1000087054;n1;S5;I;3;SAO PAULO;SP;09/2025;168.148;473;48.047;62.131;40.611;106.017;42.854;97.968;62,36%;0,06%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;09/2025;165.912;105.580;12.431;133.800;118.746;32.112;562;32.629;27,39%;13,69%;0;11
SRM BANK IP - PRUDENCIAL;1000086024;n2;S4;C;2;SAO PAULO;SP;09/2025;164.956;0;6.555;151.920;143.243;13.036;2.070;11.540;28,37%;NA%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;09/2025;164.498;101.605;11.312;147.293;140.365;17.205;1.895;23.278;17,67%;11,25%;0;6
ROADCARD IP - PRUDENCIAL;1000087906;n4;NA;I;2;SAO PAULO;SP;09/2025;163.953;0;1.979;111.655;84.680;52.299;9.540;32.543;59,02%;NA%;1;0
CAPPTA IP - PRUDENCIAL;1000087827;n4;NA;I;2;SAO PAULO;SP;09/2025;163.759;0;542;143.985;55.304;19.773;7.318;19.599;45,96%;NA%;1;0
GPATIVA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;S5;I;2;SAO PAULO;SP;09/2025;162.060;31.170;11;68.392;0;93.668;4.910;93.343;237,04%;0,08%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE;7946216;b3S;S5;I;2;SANTO ANDRE;SP;09/2025;161.733;63.431;84.073;149.798;144.354;11.935;-1.232;13.254;16,22%;15,32%;0;7
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;09/2025;160.926;60.543;95.046;11.771;0;149.155;6.544;149.155;99,81%;0,38%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;09/2025;159.405;75.975;1.804;145.017;142.381;14.388;176;14.663;15,74%;7,14%;0;6
COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;09/2025;158.030;107.034;11.905;140.344;133.337;17.687;161;18.739;21,71%;3,32%;0;3
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;09/2025;156.461;94.362;43.037;118.962;111.121;37.500;-1.278;38.373;26,68%;25,52%;0;6
CREDISIS CREDIBRÁS COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;09/2025;155.628;95.262;7.006;118.887;104.457;36.742;1.510;36.704;33,29%;15,22%;0;3
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;09/2025;154.988;118.938;31.668;6.500;2.102;148.488;5.448;148.764;112,90%;0,08%;0;0
ID CTVM - PRUDENCIAL;1000085582;n2;S4;I;2;SAO PAULO;SP;09/2025;153.160;0;127;144.642;131.090;8.518;3.048;8.518;15,03%;NA%;2;0
COOPERATIVA DE CRÉDITO CREDIMAC LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;09/2025;153.128;67.173;3.564;123.423;110.352;29.705;558;31.661;30,32%;22,09%;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;09/2025;152.569;47.593;3.069;128.914;126.833;23.655;943;24.534;32,24%;9,27%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO E BENEFÍCIOS SOCIAIS BECOOPER;45691128;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;09/2025;152.196;92.053;45.871;20.565;0;131.631;-308;130.837;96,95%;9,48%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;09/2025;151.513;107.449;3.409;129.529;124.239;21.984;294;23.540;25,07%;18,51%;0;4
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;S4;I;1;TERESINA;PI;09/2025;149.548;97.980;46.556;61.019;50.937;88.529;1.338;88.605;56,67%;0,21%;1;0
COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;5477038;b3S;S5;I;2;TERESINA;PI;09/2025;148.936;73.181;8.688;126.708;117.357;22.228;1.508;22.591;25,75%;7,82%;0;6
PLANTAE CFI - PRUDENCIAL;1000085630;n1;S4;I;2;PRESIDENTE PRUDENTE;SP;09/2025;146.557;99.815;6.268;119.504;117.829;27.053;885;26.863;22,86%;1,44%;2;0
AZUMI DTVM PRUDENCIAL;1000085719;n2;S4;I;2;SAO PAULO;SP;09/2025;144.050;0;8.111;137.803;131.622;6.247;3.359;6.220;13,27%;NA%;2;0
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;09/2025;143.605;106.962;2.587;123.890;119.681;19.715;417;21.729;20,03%;8,70%;0;2
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;09/2025;142.664;101.746;10.902;110.087;106.168;32.577;634;32.674;31,14%;3,62%;0;5
LIONS TRUST DTVM PRUDENCIAL;1000085654;n2;S4;I;2;SAO PAULO;SP;09/2025;141.711;0;959;136.371;130.244;5.340;2.150;5.340;34,81%;NA%;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;S5;I;2;FLORIANOPOLIS;SC;09/2025;140.890;36.124;4.443;105.646;75.003;35.244;2.836;35.474;46,66%;7,69%;0;2
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;S5;I;2;AGUAS DE LINDOIA;SP;09/2025;140.847;53.607;4.997;128.773;123.225;12.074;685;13.159;16,48%;26,69%;0;5
COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8030602;b3S;S5;I;2;SAO PAULO;SP;09/2025;140.432;4.672;133.885;125.103;123.742;15.329;1.136;15.410;21,32%;1,08%;0;0
COOPERATIVA DE CRÉDITO UNIPRIME CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;09/2025;138.147;49.921;4.418;115.838;114.205;22.309;1.007;22.294;35,80%;1,19%;0;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFESSORES, FUNCIONÁRIOS E ALUNOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI EDUCAÇÃO RS;4525997;b3S;S4;I;2;CAXIAS DO SUL;RS;09/2025;136.791;93.947;21.560;115.966;102.002;20.825;1.301;22.925;22,00%;1,21%;0;1
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;S5;I;2;BELO HORIZONTE;MG;09/2025;135.668;110.617;20.379;13.741;0;121.927;398;121.827;107,01%;0,03%;0;1
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA - SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;09/2025;135.226;85.399;7.723;98.038;93.382;37.188;203;37.933;36,77%;8,43%;0;4
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;09/2025;134.959;52.009;4.550;99.119;94.910;35.840;437;35.823;50,88%;0,61%;0;2
SOLVER IP - PRUDENCIAL;1000088596;n4;NA;I;2;BARUERI;SP;09/2025;134.477;0;1.086;118.204;1.449;16.273;-526;NI;NI%;NA%;1;0
GREENCRED - COOPERATIVA DE CREDITO;2347114;b3S;S5;I;2;CURITIBA;PR;09/2025;134.174;43.915;71.591;105.219;101.488;28.955;290;29.663;25,32%;0,00%;0;3
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL JACINTO MACHADO;9463721;b3S;S5;I;2;JACINTO MACHADO;SC;09/2025;133.215;79.059;4.349;118.551;77.955;14.664;279;14.947;17,47%;8,88%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VITÓRIA DA CONQUISTA;2833202;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;09/2025;132.965;96.235;4.707;112.468;86.051;20.498;678;20.491;20,71%;6,35%;0;3
COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO;6324872;b3S;S5;I;2;MONTES CLAROS;MG;09/2025;132.879;58.869;2.155;117.657;114.154;15.223;91;16.640;20,87%;18,68%;0;3
BELLUNO IP - PRUDENCIAL;1000086983;n4;NA;I;2;JARAGUA DO SUL;SC;09/2025;132.216;0;815;128.824;11.323;3.392;195;3.392;47,13%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;09/2025;129.074;93.467;28.559;17.394;0;111.680;1.862;111.661;99,64%;0,26%;0;0
GOOGLE PAY BRASIL IP - PRUDENCIAL;1000086684;n4;NA;I;3;SAO PAULO;SP;09/2025;128.961;0;121.110;8.544;0;120.417;2.045;120.020;245,14%;NA%;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS E SERVIDORES DA SEGURANÇA DO ESTADO DO RIO GRANDE DO SUL - SICREDI TRADIÇÃO RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;09/2025;128.793;65.346;24.821;109.279;95.805;19.514;340;19.880;27,06%;2,67%;0;2
CLARO PAY IP - PRUDENCIAL;1000088307;n4;NA;I;3;SAO PAULO;SP;09/2025;128.505;0;0;85.576;44.501;42.929;-22.322;42.929;48,99%;NA%;1;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL TREZE DE MAIO;9330158;b3S;S5;I;2;TREZE DE MAIO;SC;09/2025;127.939;80.867;3.639;115.779;86.161;12.161;-700;12.124;13,69%;13,53%;0;3
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;S5;I;2;CRUZEIRO;SP;09/2025;127.697;85.925;36.679;3.253;0;124.444;2.105;124.436;111,54%;0,35%;0;1
FORIS GFS BR IP - PRUDENCIAL;1000086725;n4;NA;I;3;SAO PAULO;SP;09/2025;126.873;0;40.576;100.211;9.779;26.661;783;26.661;205,38%;NA%;1;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2904138;b3S;S5;I;2;AUREA;RS;09/2025;124.189;92.452;3.483;108.030;59.299;16.159;-38;16.157;18,72%;5,50%;0;4
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO DE TEÓFILO OTONI LTDA. - UNICRED TRÊS VALES;1709266;b3S;S5;I;2;TEOFILO OTONI;MG;09/2025;121.530;65.252;3.660;105.954;93.759;15.576;663;16.056;20,85%;12,73%;0;0
PLANNER - PRUDENCIAL;1000080587;n1;S4;C;2;SAO PAULO;SP;09/2025;121.377;0;28.727;103.903;80.065;17.474;-5.533;10.474;6,65%;NA%;5;0
FFCRED SCD - PRUDENCIAL;1000085489;n1;S5;C;2;ERECHIM;RS;09/2025;120.086;4.093;10.010;93.414;37.379;26.672;3.378;NI;NI%;NI%;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB COPESITA;19875244;b3S;S5;I;2;TIMOTEO;MG;09/2025;119.943;53.584;6.469;86.452;82.166;33.490;-785;33.414;42,60%;6,98%;0;3
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;09/2025;119.754;45.560;3.778;65.901;59.703;53.854;1.235;53.947;92,59%;3,55%;0;2
SEFER INVESTIMENTOS DTVM - PRUDENCIAL;1000083924;n2;S4;I;3;SAO PAULO;SP;09/2025;118.837;0;126;109.351;90.506;9.486;-1.920;9.486;8,86%;NA%;2;0
NG CASH IP - PRUDENCIAL;1000088448;n1;S5;C;3;SAO PAULO;SP;09/2025;117.285;0;106.194;105.556;16.420;11.729;-2.718;NI;NI%;NA%;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;09/2025;117.073;20.224;93.902;98.044;96.771;19.029;327;19.199;23,51%;3,71%;0;0
TRIO IP - PRUDENCIAL;1000087432;n4;NA;I;2;CURITIBA;PR;09/2025;116.244;0;0;104.379;101.149;11.865;6.801;11.865;183,26%;NA%;1;0
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;S5;I;2;PORTO ALEGRE;RS;09/2025;114.811;71.796;31.882;57.771;56.516;57.040;-717;56.609;54,06%;0,78%;2;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL COOPERACRED;9488496;b3S;S5;I;2;SAO JOAO DO SUL;SC;09/2025;114.663;83.851;3.252;100.777;65.757;13.886;339;13.851;16,47%;10,79%;0;4
FAIR CC S.A. - PRUDENCIAL;1000081919;n2;S4;I;2;SAO PAULO;SP;09/2025;113.917;0;25.675;75.247;0;38.670;727;38.644;24,45%;NA%;3;0
