Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;09/2023;10.138.831;5.285.342;8.853.741;4.609.448;1.285.089;66.575;0;32
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;09/2023;10.044.840;6.972.334;8.828.449;8.631.047;1.216.390;30.081;4;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;C;3;SAO PAULO;SP;09/2023;9.831.146;2.439.232;7.578.763;5.992.412;2.252.382;51.258;2;0
TERRA;52113;n2;S4;C;2;SAO PAULO;SP;09/2023;9.535.704;0;9.447.949;3.315.613;87.754;1.699;6;0
BR PARTNERS BANCO DE INVESTIMENTO S.A.;13220493;b2;S4;C;2;SAO PAULO;SP;09/2023;9.271.097;448.725;8.558.209;7.805.364;712.888;7.514;2;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;C;1;ARACAJU;SE;09/2023;8.905.091;3.907.209;8.288.382;7.765.891;616.709;3.595;65;9
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;09/2023;8.667.575;146.000;8.196.653;449.984;470.922;10.358;0;0
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;09/2023;8.535.393;7.535.284;7.215.242;6.962.608;1.320.150;61.905;2;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;09/2023;8.514.540;763.673;7.811.004;1.296.397;703.536;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;09/2023;8.412.838;5.486.953;6.233.124;4.854.842;2.179.714;40.611;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;09/2023;8.125.157;4.843.559;7.204.742;3.966.441;920.415;51.002;0;89
BANCO DIGIMAIS S.A.;92874270;b1;S4;C;3;SAO PAULO;SP;09/2023;8.124.857;2.752.155;7.647.813;6.411.075;477.044;189.587;4;3
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;09/2023;8.088.934;0;6.952.830;0;1.136.104;0;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;09/2023;8.087.904;5.128.142;7.171.888;6.225.677;916.016;60.220;0;101
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;09/2023;8.032.021;5.186.650;7.198.675;4.356.492;833.345;32.096;0;96
CLOUDWALK INSTITUIÇÃO DE PAGAMENTO E SERVICOS LTDA;18189547;n4;S5;C;3;SAO PAULO;SP;09/2023;7.793.660;0;7.142.042;0;651.618;13.947;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS E GRANDE CURITIBA - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;09/2023;7.709.075;3.458.987;6.967.416;5.005.594;741.659;49.059;0;43
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;09/2023;7.690.933;5.791.930;6.967.507;6.323.074;723.427;-31.080;8;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;09/2023;7.512.410;4.252.466;6.585.415;3.943.569;926.995;57.039;0;86
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;09/2023;7.498.803;3.536.609;1.285.182;522.478;6.213.621;88.075;4;10
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;09/2023;7.438.009;4.284.240;6.643.806;5.187.499;794.203;32.581;0;50
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;09/2023;7.283.540;49.086;7.047.443;0;236.097;10.143;0;0
COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO;32430233;b3S;S5;I;2;LINHARES;ES;09/2023;7.154.287;4.370.295;5.690.710;4.588.792;1.463.577;103.345;0;44
NEON PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;20855875;n4;S4;C;2;SAO PAULO;SP;09/2023;6.981.378;3.007.466;6.271.168;648.440;710.209;-230.954;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;09/2023;6.977.570;3.951.702;6.080.016;5.593.375;897.554;27.821;0;114
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;09/2023;6.973.206;4.090.628;6.197.131;4.403.073;776.075;30.680;0;43
HAITONG;51482;b2;S3;C;3;SAO PAULO;SP;09/2023;6.963.696;406.390;6.424.987;6.014.373;538.709;-10.661;6;0
SISPRIME DO BRASIL - COOPERATIVA DE CRÉDITO;2398976;b3S;S4;I;2;LONDRINA;PR;09/2023;6.792.309;3.286.990;5.767.342;5.327.646;1.024.967;73.532;0;44
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;09/2023;6.619.638;3.653.970;5.842.022;3.349.449;777.616;37.259;0;65
ADIQ INSTITUIÇÃO DE PAGAMENTO S.A.;20520298;n4;S3;C;2;BELO HORIZONTE;MG;09/2023;6.577.211;0;6.311.086;1;266.125;16.138;1;0
