Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWAdrc (g6);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5) + (g6);;;;;;;;;;;
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;;I;2;PATROCINIO;MG;12/2024;NA;NA;NA;NA;221.566;1.059.843;NA;NA;NA;NA;NA;NA;0;42.240;0;1.102.082;NA;NA%;NA%;20,10%;NA;NA%;16,88%
COOPERATIVA DE CRÉDITO - SICREDI EXPANSÃO;41180092;b3S;S4;;I;2;MACEIO;AL;12/2024;334.331;0;334.331;0;334.331;1.098.398;0;0;0;0;0;0;0;0;0;1.098.398;2.121.081;30,44%;30,44%;30,44%;27.460;15,76%;18,69%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO;2446089;b3S;S5;;I;2;CORONEL VIVIDA;PR;12/2024;NA;NA;NA;NA;164.747;1.058.353;NA;NA;NA;NA;NA;NA;0;38.813;0;1.097.166;NA;NA%;NA%;15,02%;NA;NA%;8,65%
COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;73443863;b3S;S5;;I;2;BLUMENAU;SC;12/2024;NA;NA;NA;NA;157.445;1.052.772;NA;NA;NA;NA;NA;NA;0;36.040;0;1.088.812;NA;NA%;NA%;14,46%;NA;NA%;11,11%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;;I;2;PAPANDUVA;SC;12/2024;NA;NA;NA;NA;166.998;1.055.925;NA;NA;NA;NA;NA;NA;0;30.990;0;1.086.914;NA;NA%;NA%;15,36%;NA;NA%;7,65%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;;I;2;CAXIAS DO SUL;RS;12/2024;NA;NA;NA;NA;164.834;1.045.119;NA;NA;NA;NA;NA;NA;0;41.431;0;1.086.550;NA;NA%;NA%;15,17%;NA;NA%;13,28%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;;I;2;DIVINOPOLIS;MG;12/2024;NA;NA;NA;NA;243.029;1.029.799;NA;NA;NA;NA;NA;NA;0;53.255;0;1.083.055;NA;NA%;NA%;22,44%;NA;NA%;7,44%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;;I;2;SINOP;MT;12/2024;NA;NA;NA;NA;162.705;1.024.750;NA;NA;NA;NA;NA;NA;0;44.109;0;1.068.859;NA;NA%;NA%;15,22%;NA;NA%;14,65%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;;I;2;LAPA;PR;12/2024;202.334;0;202.334;0;202.334;938.033;0;0;0;0;0;0;0;127.376;0;1.065.408;2.024.368;18,99%;18,99%;18,99%;26.635;9,99%;8,25%
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;1;I;2;BIGUACU;SC;12/2024;NA;NA;NA;NA;206.523;1.000.806;NA;NA;NA;NA;NA;NA;0;54.876;0;1.055.682;NA;NA%;NA%;19,56%;NA;NA%;0,14%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;;I;2;SANTO ANGELO;RS;12/2024;NA;NA;NA;NA;158.683;1.027.330;NA;NA;NA;NA;NA;NA;0;20.913;0;1.048.243;NA;NA%;NA%;15,14%;NA;NA%;9,31%
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;;I;2;ALFREDO CHAVES;ES;12/2024;NA;NA;NA;NA;233.789;992.750;NA;NA;NA;NA;NA;NA;0;52.900;0;1.045.650;NA;NA%;NA%;22,36%;NA;NA%;9,07%
COOPERATIVA DE CRÉDITO SICOOB CREDICAPITAL;4529074;b3S;S5;;I;2;CASCAVEL;PR;12/2024;NA;NA;NA;NA;150.328;973.001;NA;NA;NA;NA;NA;NA;0;61.728;0;1.034.730;NA;NA%;NA%;14,53%;NA;NA%;11,60%
CREDI SHOP S.A. - PRUDENCIAL;1000084923;n1;S5;3;C;2;TERESINA;PI;12/2024;NA;NA;NA;NA;309.492;934.226;NA;NA;NA;NA;NA;NA;0;93.423;0;1.027.649;NA;NA%;NA%;30,12%;NA;NA%;NA%
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;;I;2;RIO DO SUL;SC;12/2024;NA;NA;NA;NA;186.544;964.874;NA;NA;NA;NA;NA;NA;0;43.721;0;1.008.594;NA;NA%;NA%;18,50%;NA;NA%;9,63%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;;I;2;PATOS DE MINAS;MG;12/2024;NA;NA;NA;NA;283.365;950.168;NA;NA;NA;NA;NA;NA;0;45.055;0;995.223;NA;NA%;NA%;28,47%;NA;NA%;18,11%
EDENRED SOLUCOES E IP AHA - PRUDENCIAL;1000084916;n4;;2;C;3;BARUERI;SP;12/2024;NA;NA;NA;NA;-25.982;842.781;873;NA;NA;NA;NA;NA;873;0;145.325;988.979;NA;NA%;NA%;-2,63%;NA;NA%;NA%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;b3S;S5;;I;2;RAUL SOARES;MG;12/2024;NA;NA;NA;NA;150.079;935.726;NA;NA;NA;NA;NA;NA;0;43.066;0;978.792;NA;NA%;NA%;15,33%;NA;NA%;21,49%
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;;I;3;SAO PAULO;SP;12/2024;428.336;0;428.336;0;428.336;857.907;4.323;0;0;0;0;0;4.323;112.247;0;974.477;3.347.633;43,96%;43,96%;43,96%;48.724;12,80%;0,40%
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;S5;;I;2;MANHUACU;MG;12/2024;NA;NA;NA;NA;278.592;915.638;NA;NA;NA;NA;NA;NA;0;58.262;0;973.901;NA;NA%;NA%;28,61%;NA;NA%;9,46%
COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;88530142;b3S;S4;;I;2;BAGE;RS;12/2024;280.052;0;280.052;0;280.052;930.214;0;0;0;0;0;0;0;42.361;0;972.575;1.734.356;28,79%;28,79%;28,79%;24.314;16,15%;9,13%
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S4;;I;2;NAO-ME-TOQUE;RS;12/2024;183.021;0;183.021;0;183.021;853.414;0;0;0;0;0;0;0;115.253;0;968.667;NA;18,89%;18,89%;18,89%;24.217;NA%;0,73%
NATURA &CO PAY SCD;1000086598;n1;S5;1;I;2;SAO PAULO;SP;12/2024;NA;NA;NA;NA;283.340;956.012;NA;NA;NA;NA;NA;NA;0;4.404;0;960.416;NA;NA%;NA%;29,50%;NA;NA%;0,00%
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO;71884498;b3S;S5;;I;2;CAMPINAS;SP;12/2024;NA;NA;NA;NA;231.811;913.719;NA;NA;NA;NA;NA;NA;0;46.422;0;960.141;NA;NA%;NA%;24,14%;NA;NA%;4,97%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;;I;2;SAO JOSE DO CERRITO;SC;12/2024;NA;NA;NA;NA;212.072;920.985;NA;NA;NA;NA;NA;NA;0;36.138;0;957.123;NA;NA%;NA%;22,16%;NA;NA%;3,14%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;;I;2;CLAUDIO;MG;12/2024;NA;NA;NA;NA;220.830;901.265;NA;NA;NA;NA;NA;NA;0;51.051;0;952.316;NA;NA%;NA%;23,19%;NA;NA%;9,54%
QISTA S.A. CFI - PRUDENCIAL;1000085506;n1;S4;;C;2;SAO PAULO;SP;12/2024;82.478;40.000;122.478;59.426;181.905;842.744;0;0;0;0;0;0;0;88.089;0;930.833;NA;8,86%;13,16%;19,54%;23.271;NA%;0,17%
HUB IP - PRUDENCIAL;1000085348;n4;;;I;2;BARUERI;SP;12/2024;NA;NA;NA;NA;229.502;589.079;0;NA;NA;NA;NA;NA;0;0;333.138;922.217;NA;NA%;NA%;24,89%;NA;NA%;NA%
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;;I;3;BARUERI;SP;12/2024;161.920;0;161.920;0;161.920;827.536;16.426;0;0;0;28;0;16.454;74.050;0;918.040;NA;17,64%;17,64%;17,64%;22.951;NA%;1,96%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SUL RS/MS - CRESOL CENTRO SUL RS/MS;2910987;b3S;S5;;I;2;ERECHIM;RS;12/2024;NA;NA;NA;NA;191.194;882.290;NA;NA;NA;NA;NA;NA;0;31.464;0;913.754;NA;NA%;NA%;20,92%;NA;NA%;7,95%
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;;I;3;RIO DE JANEIRO;RJ;12/2024;358.051;0;358.051;0;358.051;682.530;0;0;0;0;0;0;0;229.808;0;912.337;824.755;39,25%;39,25%;39,25%;45.617;43,41%;0,00%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;;I;2;TOLEDO;PR;12/2024;NA;NA;NA;NA;157.964;857.131;NA;NA;NA;NA;NA;NA;0;34.273;0;891.403;NA;NA%;NA%;17,72%;NA;NA%;9,72%
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;;I;2;FRANCA;SP;12/2024;240.194;0;240.194;0;240.194;776.342;0;0;0;0;0;0;0;114.527;0;890.869;1.318.571;26,96%;26,96%;26,96%;22.272;18,22%;3,14%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;;I;2;MARILIA;SP;12/2024;166.444;0;166.444;15.319;181.763;859.495;0;0;0;0;0;0;0;27.819;0;887.314;1.847.887;18,76%;18,76%;20,48%;22.183;9,01%;27,32%
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;;C;3;RIO DE JANEIRO;RJ;12/2024;611.619;0;611.619;0;611.619;123.960;16.291;0;0;0;0;0;16.291;743.478;0;883.730;1.709.023;69,21%;69,21%;69,21%;22.093;35,79%;5,53%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO RIO GRANDE DO NORTE - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S4;;I;2;NATAL;RN;12/2024;190.494;0;190.494;0;190.494;851.239;0;0;0;0;0;0;0;21.545;0;872.784;1.828.216;21,83%;21,83%;21,83%;21.820;10,42%;9,12%
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;1;I;2;BELO HORIZONTE;MG;12/2024;110.476;0;110.476;2.442;112.918;738.179;15.597;0;889;0;0;0;16.486;117.010;0;871.675;1.138.041;12,67%;12,67%;12,95%;21.792;9,71%;1,30%
COOPERATIVA DE CRÉDITO EVOLUA;10311218;b3S;S5;;I;2;FRANCISCO BELTRAO;PR;12/2024;NA;NA;NA;NA;136.314;820.416;NA;NA;NA;NA;NA;NA;0;45.744;0;866.160;NA;NA%;NA%;15,74%;NA;NA%;11,13%
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;;I;2;ITAJAI;SC;12/2024;NA;NA;NA;NA;164.433;806.908;NA;NA;NA;NA;NA;NA;0;56.518;0;863.427;NA;NA%;NA%;19,04%;NA;NA%;4,83%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;;I;2;ITAUNA;MG;12/2024;NA;NA;NA;NA;162.813;826.843;NA;NA;NA;NA;NA;NA;0;35.628;0;862.471;NA;NA%;NA%;18,88%;NA;NA%;3,50%
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25395435;b3S;S5;;I;2;LAJINHA;MG;12/2024;NA;NA;NA;NA;167.750;817.480;NA;NA;NA;NA;NA;NA;0;36.380;0;853.859;NA;NA%;NA%;19,65%;NA;NA%;11,96%
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;;I;2;PATO BRANCO;PR;12/2024;NA;NA;NA;NA;140.279;806.634;NA;NA;NA;NA;NA;NA;0;45.898;0;852.532;NA;NA%;NA%;16,45%;NA;NA%;12,99%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;b3S;S5;;I;2;UMUARAMA;PR;12/2024;NA;NA;NA;NA;152.489;807.368;NA;NA;NA;NA;NA;NA;0;44.441;0;851.809;NA;NA%;NA%;17,90%;NA;NA%;12,47%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;;I;2;CUIABA;MT;12/2024;NA;NA;NA;NA;129.054;811.962;NA;NA;NA;NA;NA;NA;0;38.238;0;850.200;NA;NA%;NA%;15,18%;NA;NA%;15,25%
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;;I;2;PORTO VELHO;RO;12/2024;151.919;0;151.919;0;151.919;775.947;0;0;0;0;0;0;0;57.837;0;833.784;4.117.305;18,22%;18,22%;18,22%;20.845;3,69%;1,05%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA;10520232;b3S;S5;;I;2;JI-PARANA;RO;12/2024;NA;NA;NA;NA;121.266;805.288;NA;NA;NA;NA;NA;NA;0;26.002;0;831.290;NA;NA%;NA%;14,59%;NA;NA%;12,55%
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;;I;2;CAPIVARI;SP;12/2024;NA;NA;NA;NA;140.557;794.617;NA;NA;NA;NA;NA;NA;0;36.116;0;830.734;NA;NA%;NA%;16,92%;NA;NA%;24,87%
FATOR - PRUDENCIAL;1000080350;b1;S4;;C;2;SAO PAULO;SP;12/2024;103.129;0;103.129;0;103.129;465.644;84;0;236.343;96.085;0;0;332.512;29.486;0;827.641;438.719;12,46%;12,46%;12,46%;20.691;23,51%;19,58%
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;;I;2;MARINGA;PR;12/2024;134.870;0;134.870;0;134.870;723.792;0;0;6;0;0;0;6;102.913;0;826.711;5.885.842;16,31%;16,31%;16,31%;20.668;2,29%;36,13%
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;S5;;I;2;RIO VERDE;GO;12/2024;NA;NA;NA;NA;156.841;788.313;NA;NA;NA;NA;NA;NA;0;32.872;0;821.185;NA;NA%;NA%;19,10%;NA;NA%;14,33%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;;I;2;SANANDUVA;RS;12/2024;NA;NA;NA;NA;117.274;786.698;NA;NA;NA;NA;NA;NA;0;27.810;0;814.508;NA;NA%;NA%;14,40%;NA;NA%;13,87%
CREDIARE CFI - PRUDENCIAL;1000085427;n1;S4;1;C;2;FARROUPILHA;RS;12/2024;110.190;0;110.190;0;110.190;491.966;0;0;0;0;0;0;0;322.156;0;814.122;NA;13,53%;13,53%;13,53%;20.353;NA%;17,15%
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;b3S;S5;;I;2;ARIQUEMES;RO;12/2024;NA;NA;NA;NA;405.243;762.486;NA;NA;NA;NA;NA;NA;0;51.496;0;813.983;NA;NA%;NA%;49,79%;NA;NA%;7,72%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.;66402207;b3S;S5;;I;2;SAO ROQUE DE MINAS;MG;12/2024;NA;NA;NA;NA;141.388;771.548;NA;NA;NA;NA;NA;NA;0;36.987;0;808.535;NA;NA%;NA%;17,49%;NA;NA%;21,83%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA;3965737;b3S;S5;;I;2;CHAPECO;SC;12/2024;NA;NA;NA;NA;101.465;775.851;NA;NA;NA;NA;NA;NA;0;21.441;0;797.292;NA;NA%;NA%;12,73%;NA;NA%;13,58%
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;;I;2;JOINVILLE;SC;12/2024;NA;NA;NA;NA;127.417;732.720;NA;NA;NA;NA;NA;NA;0;46.657;0;779.378;NA;NA%;NA%;16,35%;NA;NA%;7,91%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;;I;2;ITAPIRANGA;SC;12/2024;NA;NA;NA;NA;108.297;749.683;NA;NA;NA;NA;NA;NA;0;21.441;0;771.124;NA;NA%;NA%;14,04%;NA;NA%;9,88%
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;1;I;3;PORTO ALEGRE;RS;12/2024;261.326;0;261.326;0;261.326;227.633;9.939;0;0;0;0;0;9.939;532.448;0;770.020;2.363.564;33,94%;33,94%;33,94%;19.251;11,06%;3,83%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;;I;2;CAMPINA GRANDE;PB;12/2024;NA;NA;NA;NA;228.153;722.811;NA;NA;NA;NA;NA;NA;0;42.538;0;765.349;NA;NA%;NA%;29,81%;NA;NA%;8,84%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;;I;2;FRUTAL;MG;12/2024;NA;NA;NA;NA;137.054;740.420;NA;NA;NA;NA;NA;NA;0;24.788;0;765.208;NA;NA%;NA%;17,91%;NA;NA%;6,89%
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2309070;b3S;S5;;I;2;JI-PARANA;RO;12/2024;NA;NA;NA;NA;192.976;717.518;NA;NA;NA;NA;NA;NA;0;47.624;0;765.142;NA;NA%;NA%;25,22%;NA;NA%;6,13%
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;;I;3;SAO PAULO;SP;12/2024;91.375;14.765;106.140;0;106.140;690.853;13.083;0;0;0;0;0;13.083;58.204;0;762.141;721.759;11,99%;13,93%;13,93%;19.054;14,71%;0,10%
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;1000080893;b1;S4;1;C;2;CURITIBA;PR;12/2024;132.882;0;132.882;7.165;140.047;676.588;0;0;0;0;17.235;0;17.235;64.669;12;758.504;1.839.077;17,52%;17,52%;18,46%;18.963;7,23%;2,25%
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;;I;2;SAO TIAGO;MG;12/2024;NA;NA;NA;NA;181.752;710.341;NA;NA;NA;NA;NA;NA;0;41.976;0;752.318;NA;NA%;NA%;24,16%;NA;NA%;7,39%
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;;I;2;MONTES CLAROS;MG;12/2024;NA;NA;NA;NA;163.072;702.663;NA;NA;NA;NA;NA;NA;0;45.786;0;748.449;NA;NA%;NA%;21,79%;NA;NA%;19,89%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;;I;2;PASSOS MAIA;SC;12/2024;NA;NA;NA;NA;108.860;718.738;NA;NA;NA;NA;NA;NA;0;25.132;0;743.869;NA;NA%;NA%;14,63%;NA;NA%;7,70%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;;I;2;FOZ DO IGUACU;PR;12/2024;NA;NA;NA;NA;118.237;703.600;NA;NA;NA;NA;NA;NA;0;35.924;0;739.524;NA;NA%;NA%;15,99%;NA;NA%;7,56%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;;I;2;SANTA MARIA;RS;12/2024;NA;NA;NA;NA;104.953;710.932;NA;NA;NA;NA;NA;NA;0;28.400;0;739.333;NA;NA%;NA%;14,20%;NA;NA%;21,52%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;;I;2;CHOPINZINHO;PR;12/2024;NA;NA;NA;NA;149.793;694.503;NA;NA;NA;NA;NA;NA;0;26.846;0;721.349;NA;NA%;NA%;20,77%;NA;NA%;10,79%
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;;C;1;RIO DE JANEIRO;RJ;12/2024;467.190;0;467.190;0;467.190;476.543;0;0;0;0;0;0;0;242.803;0;719.346;NA;64,95%;64,95%;64,95%;35.967;NA%;0,69%
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S4;;I;2;CURITIBA;PR;12/2024;290.727;0;290.727;0;290.727;718.544;0;0;0;0;0;0;0;0;0;718.544;5.038.045;40,46%;40,46%;40,46%;17.964;5,77%;1,42%
COOPERATIVA DE CRÉDITO UNIQUE BR;73647935;b3S;S5;;I;2;CAMPO GRANDE;MS;12/2024;NA;NA;NA;NA;149.772;682.588;NA;NA;NA;NA;NA;NA;0;35.074;0;717.662;NA;NA%;NA%;20,87%;NA;NA%;10,23%
BCO ABN AMRO CLEARING - PRUDENCIAL;1000081579;b1;S4;;C;3;SAO PAULO;SP;12/2024;621.018;0;621.018;0;621.018;407.291;585;0;4.655;0;0;0;5.240;304.180;0;716.711;4.496.683;86,65%;86,65%;86,65%;35.836;13,81%;0,75%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;S5;;I;2;FRANCA;SP;12/2024;NA;NA;NA;NA;93.984;696.485;NA;NA;NA;NA;NA;NA;0;18.492;0;714.977;NA;NA%;NA%;13,15%;NA;NA%;6,30%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;;I;2;MURIAE;MG;12/2024;NA;NA;NA;NA;111.171;685.380;NA;NA;NA;NA;NA;NA;0;28.855;0;714.235;NA;NA%;NA%;15,57%;NA;NA%;12,92%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;;I;2;QUIRINOPOLIS;GO;12/2024;NA;NA;NA;NA;190.625;666.200;NA;NA;NA;NA;NA;NA;0;35.337;0;701.537;NA;NA%;NA%;27,17%;NA;NA%;6,82%
WISE BRASIL CC - PRUDENCIAL;1000085647;n2;S4;1;C;3;SAO PAULO;SP;12/2024;145.299;0;145.299;0;145.299;291.420;144.668;0;0;0;0;26.567;171.236;184.507;54.189;701.351;NA;20,72%;20,72%;20,72%;17.534;NA%;1,53%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;;I;2;NOVA TRENTO;SC;12/2024;NA;NA;NA;NA;179.272;660.314;NA;NA;NA;NA;NA;NA;0;37.392;0;697.706;NA;NA%;NA%;25,69%;NA;NA%;10,57%
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;;I;2;MURIAE;MG;12/2024;NA;NA;NA;NA;121.870;651.989;NA;NA;NA;NA;NA;NA;0;44.060;0;696.049;NA;NA%;NA%;17,51%;NA;NA%;14,94%
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA - CRESOL CONFEDERAÇÃO;10398952;b3C;S4;;I;2;FLORIANOPOLIS;SC;12/2024;97.254;0;97.254;0;97.254;461.858;0;0;54.497;0;0;106.793;161.290;61.502;0;684.649;5.610.217;14,20%;14,20%;14,20%;17.116;1,73%;6,28%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;;I;2;UBERLANDIA;MG;12/2024;NA;NA;NA;NA;107.165;645.790;NA;NA;NA;NA;NA;NA;0;34.360;0;680.150;NA;NA%;NA%;15,76%;NA;NA%;8,54%
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;S5;;I;2;CARMO DO PARANAIBA;MG;12/2024;NA;NA;NA;NA;187.395;654.794;NA;NA;NA;NA;NA;NA;0;22.389;0;677.183;NA;NA%;NA%;27,67%;NA;NA%;6,89%
