Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;IRRBB;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWAdrc (g6);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5) + (g6);;;;;;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;;I;2;ITAUNA;MG;03/2025;NA;NA;NA;NA;183.981;849.517;NA;NA;NA;NA;NA;NA;0;40.470;0;889.987;NA;NA%;NA%;20,67%;NA;NA;NA%;2,98%
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25395435;b3S;S5;;I;2;LAJINHA;MG;03/2025;NA;NA;NA;NA;203.403;847.784;NA;NA;NA;NA;NA;NA;0;41.089;0;888.873;NA;NA%;NA%;22,88%;NA;NA;NA%;9,74%
COOPERATIVA DE CRÉDITO SICOOB CREDICAPITAL;4529074;b3S;S5;;I;2;CASCAVEL;PR;03/2025;NA;NA;NA;NA;166.556;820.346;NA;NA;NA;NA;NA;NA;0;64.258;0;884.603;NA;NA%;NA%;18,83%;NA;NA;NA%;10,06%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA;10520232;b3S;S5;;I;2;JI-PARANA;RO;03/2025;NA;NA;NA;NA;147.914;845.374;NA;NA;NA;NA;NA;NA;0;31.953;0;877.327;NA;NA%;NA%;16,86%;NA;NA;NA%;10,42%
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;;I;2;ITAJAI;SC;03/2025;NA;NA;NA;NA;187.571;812.136;NA;NA;NA;NA;NA;NA;0;64.735;0;876.870;NA;NA%;NA%;21,39%;NA;NA;NA%;4,25%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA;3965737;b3S;S5;;I;2;CHAPECO;SC;03/2025;NA;NA;NA;NA;114.965;849.685;NA;NA;NA;NA;NA;NA;0;26.520;0;876.204;NA;NA%;NA%;13,12%;NA;NA;NA%;12,32%
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA - CRESOL CONFEDERAÇÃO;10398952;b3C;S4;;I;2;FLORIANOPOLIS;SC;03/2025;109.831;0;109.831;0;109.831;501.300;0;0;40.691;0;0;110.644;151.335;221.340;0;873.975;5.388.903;12,57%;12,57%;12,57%;21.849;27.213;2,04%;5,69%
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;1;I;2;BELO HORIZONTE;MG;03/2025;107.693;0;107.693;2.238;109.931;779.125;1.670;0;552;0;0;0;2.222;79.120;0;860.468;1.057.297;12,52%;12,52%;12,78%;21.512;2.081;10,19%;1,30%
COOPERATIVA DE CRÉDITO EVOLUA;10311218;b3S;S5;;I;2;FRANCISCO BELTRAO;PR;03/2025;NA;NA;NA;NA;140.931;788.146;NA;NA;NA;NA;NA;NA;0;53.921;0;842.067;NA;NA%;NA%;16,74%;NA;NA;NA%;10,40%
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;b3S;S5;;I;2;ARIQUEMES;RO;03/2025;NA;NA;NA;NA;394.541;785.654;NA;NA;NA;NA;NA;NA;0;55.996;0;841.650;NA;NA%;NA%;46,88%;NA;NA;NA%;7,90%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;;I;2;SANANDUVA;RS;03/2025;NA;NA;NA;NA;134.148;808.639;NA;NA;NA;NA;NA;NA;0;31.548;0;840.187;NA;NA%;NA%;15,97%;NA;NA;NA%;12,38%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;;I;2;CUIABA;MT;03/2025;NA;NA;NA;NA;128.454;790.950;NA;NA;NA;NA;NA;NA;0;42.757;0;833.707;NA;NA%;NA%;15,41%;NA;NA;NA%;15,71%
DOCK IP - PRUDENCIAL;1000084789;n4;;2;C;2;BARUERI;SP;03/2025;NA;NA;NA;NA;126.322;195.137;56.453;NA;NA;NA;NA;NA;56.453;0;579.728;831.317;NA;NA%;NA%;15,20%;NA;NA;NA%;NA%
CREDI SHOP S.A. - PRUDENCIAL;1000084923;n1;S5;3;C;2;TERESINA;PI;03/2025;NA;NA;NA;NA;315.847;741.246;NA;NA;NA;NA;NA;NA;0;74.125;0;815.370;NA;NA%;NA%;38,74%;NA;NA;NA%;NA%
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;;I;2;PORTO VELHO;RO;03/2025;155.826;0;155.826;0;155.826;720.783;0;0;0;0;0;0;0;89.158;0;809.942;4.373.533;19,24%;19,24%;19,24%;20.249;7.316;3,56%;0,98%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.;66402207;b3S;S5;;I;2;SAO ROQUE DE MINAS;MG;03/2025;NA;NA;NA;NA;161.842;765.984;NA;NA;NA;NA;NA;NA;0;40.799;0;806.782;NA;NA%;NA%;20,06%;NA;NA;NA%;19,15%
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;S5;;I;2;RIO VERDE;GO;03/2025;NA;NA;NA;NA;135.215;740.288;NA;NA;NA;NA;NA;NA;0;37.546;0;777.834;NA;NA%;NA%;17,38%;NA;NA;NA%;17,02%
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;1;C;3;RIO DE JANEIRO;RJ;03/2025;615.590;0;615.590;0;615.590;98.933;23.123;0;0;0;0;0;23.123;650.460;0;772.516;1.631.506;79,69%;79,69%;79,69%;19.313;30.453;37,73%;4,94%
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;;I;2;JOINVILLE;SC;03/2025;NA;NA;NA;NA;129.491;714.397;NA;NA;NA;NA;NA;NA;0;54.013;0;768.409;NA;NA%;NA%;16,85%;NA;NA;NA%;7,34%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;;I;2;ITAPIRANGA;SC;03/2025;NA;NA;NA;NA;123.680;742.698;NA;NA;NA;NA;NA;NA;0;24.118;0;766.816;NA;NA%;NA%;16,13%;NA;NA;NA%;8,44%
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;;I;2;CUIABA;MT;03/2025;145.757;0;145.757;0;145.757;578.673;0;0;0;0;0;0;0;187.302;0;765.975;3.247.190;19,03%;19,03%;19,03%;19.149;4.545;4,49%;26,48%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;b3S;S5;;I;2;UMUARAMA;PR;03/2025;NA;NA;NA;NA;165.195;714.233;NA;NA;NA;NA;NA;NA;0;49.904;0;764.137;NA;NA%;NA%;21,62%;NA;NA;NA%;11,28%
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2309070;b3S;S5;;I;2;JI-PARANA;RO;03/2025;NA;NA;NA;NA;194.654;710.527;NA;NA;NA;NA;NA;NA;0;52.765;0;763.292;NA;NA%;NA%;25,50%;NA;NA;NA%;6,12%
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;1000080893;b1;S4;1;C;2;CURITIBA;PR;03/2025;140.283;0;140.283;7.416;147.699;655.042;556;0;0;0;17.680;0;18.236;84.324;72;757.674;1.848.628;18,51%;18,51%;19,49%;18.942;8.689;7,59%;2,08%
FATOR - PRUDENCIAL;1000080350;b1;S4;1;C;2;SAO PAULO;SP;03/2025;95.353;0;95.353;0;95.353;414.881;172;0;200.035;86.348;0;0;286.555;53.914;0;755.350;383.911;12,62%;12,62%;12,62%;18.884;8.831;24,84%;19,79%
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;;I;2;CAPIVARI;SP;03/2025;NA;NA;NA;NA;149.372;713.049;NA;NA;NA;NA;NA;NA;0;42.229;0;755.278;NA;NA%;NA%;19,78%;NA;NA;NA%;23,47%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;;I;2;SANTA MARIA;RS;03/2025;NA;NA;NA;NA;105.449;720.169;NA;NA;NA;NA;NA;NA;0;31.332;0;751.501;NA;NA%;NA%;14,03%;NA;NA;NA%;20,60%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;;I;2;MURIAE;MG;03/2025;NA;NA;NA;NA;122.142;714.657;NA;NA;NA;NA;NA;NA;0;33.970;0;748.627;NA;NA%;NA%;16,32%;NA;NA;NA%;11,21%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;;I;2;CHOPINZINHO;PR;03/2025;NA;NA;NA;NA;153.844;715.839;NA;NA;NA;NA;NA;NA;0;31.522;0;747.361;NA;NA%;NA%;20,58%;NA;NA;NA%;10,27%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2448310;b3S;S5;;I;2;CASCAVEL;PR;03/2025;NA;NA;NA;NA;108.522;714.401;NA;NA;NA;NA;NA;NA;0;28.264;0;742.665;NA;NA%;NA%;14,61%;NA;NA;NA%;6,78%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;;I;2;PASSOS MAIA;SC;03/2025;NA;NA;NA;NA;116.428;712.104;NA;NA;NA;NA;NA;NA;0;28.612;0;740.716;NA;NA%;NA%;15,72%;NA;NA;NA%;7,46%
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;;I;2;MONTES CLAROS;MG;03/2025;NA;NA;NA;NA;183.477;690.534;NA;NA;NA;NA;NA;NA;0;49.828;0;740.362;NA;NA%;NA%;24,78%;NA;NA;NA%;18,35%
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;1;I;3;RIO DE JANEIRO;RJ;03/2025;364.613;0;364.613;0;364.613;648.285;0;0;0;0;0;0;0;90.343;0;738.628;836.349;49,36%;49,36%;49,36%;18.466;7.869;43,60%;0,05%
BANCO XCMG BRASIL - PRUDENCIAL;1000085300;b2;S4;1;I;3;POUSO ALEGRE;MG;03/2025;260.559;0;260.559;0;260.559;647.406;1.205;0;0;0;0;0;1.205;85.383;0;733.994;768.119;35,50%;35,50%;35,50%;18.350;1.833;33,92%;0,09%
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;;I;2;MURIAE;MG;03/2025;NA;NA;NA;NA;147.198;678.604;NA;NA;NA;NA;NA;NA;0;47.592;0;726.196;NA;NA%;NA%;20,27%;NA;NA;NA%;13,71%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;;I;2;CAMPINA GRANDE;PB;03/2025;NA;NA;NA;NA;251.426;675.973;NA;NA;NA;NA;NA;NA;0;47.739;0;723.711;NA;NA%;NA%;34,74%;NA;NA;NA%;7,98%
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;;I;2;SAO TIAGO;MG;03/2025;NA;NA;NA;NA;201.275;673.332;NA;NA;NA;NA;NA;NA;0;45.751;0;719.083;NA;NA%;NA%;27,99%;NA;NA;NA%;6,51%
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;1;I;3;SAO PAULO;SP;03/2025;877.925;0;877.925;0;877.925;339.680;157.979;0;377;0;234;0;158.590;220.398;0;718.668;1.311.141;122,16%;122,16%;122,16%;17.967;12.819;66,96%;0,00%
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;1;C;3;SAO PAULO;SP;03/2025;187.850;0;187.850;0;187.850;53.188;215.592;0;4.495;0;0;17.029;237.115;425.105;0;715.409;345.341;26,26%;26,26%;26,26%;17.885;0;54,40%;14,79%
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;;I;2;PATO BRANCO;PR;03/2025;NA;NA;NA;NA;149.726;664.401;NA;NA;NA;NA;NA;NA;0;50.420;0;714.821;NA;NA%;NA%;20,95%;NA;NA;NA%;12,14%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;;I;2;FRUTAL;MG;03/2025;NA;NA;NA;NA;154.679;684.989;NA;NA;NA;NA;NA;NA;0;28.132;0;713.121;NA;NA%;NA%;21,69%;NA;NA;NA%;5,99%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;;I;2;UBERLANDIA;MG;03/2025;NA;NA;NA;NA;104.072;672.466;NA;NA;NA;NA;NA;NA;0;36.923;0;709.389;NA;NA%;NA%;14,67%;NA;NA;NA%;8,45%
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72257793;b3S;S4;;I;2;FORTALEZA;CE;03/2025;225.934;0;225.934;0;225.934;650.689;0;0;0;0;0;0;0;48.229;0;698.919;1.576.890;32,33%;32,33%;32,33%;17.473;8.389;14,33%;6,63%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;;I;2;QUIRINOPOLIS;GO;03/2025;NA;NA;NA;NA;256.180;656.164;NA;NA;NA;NA;NA;NA;0;38.881;0;695.045;NA;NA%;NA%;36,86%;NA;NA;NA%;4,89%
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;S5;;I;2;CARMO DO PARANAIBA;MG;03/2025;NA;NA;NA;NA;209.624;659.190;NA;NA;NA;NA;NA;NA;0;24.960;0;684.149;NA;NA%;NA%;30,64%;NA;NA;NA%;8,12%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA NORTE PARANAENSE - CRESOL NORTE PARANAENSE;7925729;b3S;S5;;I;2;LONDRINA;PR;03/2025;NA;NA;NA;NA;97.516;655.314;NA;NA;NA;NA;NA;NA;0;27.896;0;683.210;NA;NA%;NA%;14,27%;NA;NA;NA%;6,57%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;;I;2;FOZ DO IGUACU;PR;03/2025;NA;NA;NA;NA;126.398;643.405;NA;NA;NA;NA;NA;NA;0;39.731;0;683.136;NA;NA%;NA%;18,50%;NA;NA;NA%;6,75%
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;;I;2;SAO SEBASTIAO DO PARAISO;MG;03/2025;NA;NA;NA;NA;176.180;652.684;NA;NA;NA;NA;NA;NA;0;29.365;0;682.049;NA;NA%;NA%;25,83%;NA;NA;NA%;9,77%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;;I;2;NOVA TRENTO;SC;03/2025;NA;NA;NA;NA;205.185;637.312;NA;NA;NA;NA;NA;NA;0;42.735;0;680.047;NA;NA%;NA%;30,17%;NA;NA;NA%;9,23%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;S5;;I;2;FRANCA;SP;03/2025;NA;NA;NA;NA;106.146;658.216;NA;NA;NA;NA;NA;NA;0;21.077;0;679.293;NA;NA%;NA%;15,63%;NA;NA;NA%;5,57%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8560508;b3S;S5;;I;2;SAO JOAO DO TRIUNFO;PR;03/2025;NA;NA;NA;NA;116.930;652.372;NA;NA;NA;NA;NA;NA;0;24.743;0;677.115;NA;NA%;NA%;17,27%;NA;NA;NA%;9,37%
SIMPALA CFI - PRUDENCIAL;1000085070;n1;S4;1;C;2;PORTO ALEGRE;RS;03/2025;71.487;0;71.487;6.321;77.808;456.005;0;0;0;0;0;0;0;220.181;0;676.185;NA;10,57%;10,57%;11,51%;33.809;647;NA%;1,59%
COOPERATIVA DE CRÉDITO UNIQUE BR;73647935;b3S;S5;;I;2;CAMPO GRANDE;MS;03/2025;NA;NA;NA;NA;153.458;637.737;NA;NA;NA;NA;NA;NA;0;38.232;0;675.969;NA;NA%;NA%;22,70%;NA;NA;NA%;9,59%
BCO ABN AMRO CLEARING - PRUDENCIAL;1000081579;b1;S4;1;C;3;SAO PAULO;SP;03/2025;612.009;0;612.009;0;612.009;272.160;10.199;0;48.009;0;0;0;58.208;335.684;0;666.052;3.771.951;91,89%;91,89%;91,89%;33.303;52.009;16,23%;0,74%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA. - UNICRED PREMIUM;1635462;b3S;S5;;I;2;LAJEADO;RS;03/2025;NA;NA;NA;NA;118.139;637.700;NA;NA;NA;NA;NA;NA;0;27.230;0;664.930;NA;NA%;NA%;17,77%;NA;NA;NA%;5,21%
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;;I;2;TOLEDO;PR;03/2025;NA;NA;NA;NA;89.582;638.353;NA;NA;NA;NA;NA;NA;0;25.566;0;663.919;NA;NA%;NA%;13,49%;NA;NA;NA%;24,64%
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3645752;b3S;S5;;I;2;SAO GOTARDO;MG;03/2025;NA;NA;NA;NA;206.031;635.622;NA;NA;NA;NA;NA;NA;0;22.955;0;658.577;NA;NA%;NA%;31,28%;NA;NA;NA%;2,69%
CREDIARE CFI - PRUDENCIAL;1000085427;n1;S4;1;C;2;FARROUPILHA;RS;03/2025;112.634;0;112.634;0;112.634;497.054;0;0;0;0;0;0;0;157.457;0;654.511;NA;17,21%;17,21%;17,21%;16.363;4.351;NA%;15,30%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5277312;b3S;S5;;I;2;UNIAO DA VITORIA;PR;03/2025;NA;NA;NA;NA;105.232;613.051;NA;NA;NA;NA;NA;NA;0;37.120;0;650.170;NA;NA%;NA%;16,19%;NA;NA;NA%;18,12%
EQI INVESTIMENTOS CTVM - PRUDENCIAL;1000087119;n2;S4;3;I;2;SAO PAULO;SP;03/2025;48.383;0;48.383;0;48.383;71.021;0;0;11.577;0;0;12.782;24.359;554.515;0;649.895;NA;7,44%;7,44%;7,44%;16.247;0;NA%;NA%
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;;I;2;CASCAVEL;PR;03/2025;NA;NA;NA;NA;270.379;629.350;NA;NA;NA;NA;NA;NA;0;19.195;0;648.545;NA;NA%;NA%;41,69%;NA;NA;NA%;0,24%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS - CREDCREA;5979692;b3S;S5;;I;2;FLORIANOPOLIS;SC;03/2025;NA;NA;NA;NA;142.136;604.814;NA;NA;NA;NA;NA;NA;0;42.144;0;646.958;NA;NA%;NA%;21,97%;NA;NA;NA%;13,23%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA ESSÊNCIA - CRESOL ESSÊNCIA;6031727;b3S;S5;;I;2;SANTO CRISTO;RS;03/2025;NA;NA;NA;NA;104.892;622.831;NA;NA;NA;NA;NA;NA;0;23.232;0;646.064;NA;NA%;NA%;16,24%;NA;NA;NA%;9,03%
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;;I;2;SAO LOURENCO D'OESTE;SC;03/2025;NA;NA;NA;NA;166.640;615.991;NA;NA;NA;NA;NA;NA;0;27.849;0;643.840;NA;NA%;NA%;25,88%;NA;NA;NA%;9,88%
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;;I;2;SAO BENTO DO SUL;SC;03/2025;NA;NA;NA;NA;105.961;598.354;NA;NA;NA;NA;NA;NA;0;44.570;0;642.923;NA;NA%;NA%;16,48%;NA;NA;NA%;5,70%
COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA;64237530;b3S;S5;;I;2;ITAUNA;MG;03/2025;NA;NA;NA;NA;192.905;599.949;NA;NA;NA;NA;NA;NA;0;38.261;0;638.210;NA;NA%;NA%;30,23%;NA;NA;NA%;9,32%
CELCOIN IP - PRUDENCIAL;1000085960;n4;;2;C;2;BARUERI;SP;03/2025;NA;NA;NA;NA;22.031;142.160;0;NA;NA;NA;NA;NA;0;0;495.869;638.029;NA;NA%;NA%;3,45%;NA;NA;NA%;NA%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;S5;;I;2;SAO JOSE DO EGITO;PE;03/2025;NA;NA;NA;NA;113.347;589.966;NA;NA;NA;NA;NA;NA;0;41.089;0;631.055;NA;NA%;NA%;17,96%;NA;NA;NA%;15,17%
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;;I;2;JI-PARANA;RO;03/2025;109.978;0;109.978;0;109.978;298.558;2.029;1.658;159.721;1.474;0;121.619;286.501;44.660;0;629.719;1.552.336;17,46%;17,46%;17,46%;15.743;28.684;7,08%;9,91%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;;I;2;PRESIDENTE PRUDENTE;SP;03/2025;NA;NA;NA;NA;106.779;578.164;NA;NA;NA;NA;NA;NA;0;48.463;0;626.627;NA;NA%;NA%;17,04%;NA;NA;NA%;5,51%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;;I;2;JOACABA;SC;03/2025;NA;NA;NA;NA;100.422;602.679;NA;NA;NA;NA;NA;NA;0;20.873;0;623.552;NA;NA%;NA%;16,10%;NA;NA;NA%;9,37%
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER;19449602;b3S;S5;;I;2;CARATINGA;MG;03/2025;NA;NA;NA;NA;165.455;588.796;NA;NA;NA;NA;NA;NA;0;33.296;0;622.092;NA;NA%;NA%;26,60%;NA;NA;NA%;3,56%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA GRANDES LAGOS PR/SP - CRESOL GRANDES LAGOS PR/SP;6126780;b3S;S5;;I;2;GUARAPUAVA;PR;03/2025;NA;NA;NA;NA;103.008;590.754;NA;NA;NA;NA;NA;NA;0;30.230;0;620.984;NA;NA%;NA%;16,59%;NA;NA;NA%;18,12%
RECARGAPAY IP - PRUDENCIAL;1000085898;n1;S4;3;C;3;SAO PAULO;SP;03/2025;194.726;0;194.726;0;194.726;228.818;0;0;0;0;0;0;0;238.208;145.063;612.089;NA;31,81%;31,81%;31,81%;15.302;11.763;NA%;NA%
MAGALUPAY IP - PRUDENCIAL;1000085348;n1;S5;3;C;2;BARUERI;SP;03/2025;NA;NA;NA;NA;120.335;419.123;NA;NA;NA;NA;NA;NA;0;41.912;149.921;610.957;NA;NA%;NA%;19,70%;NA;NA;NA%;NA%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;;I;2;MINEIROS;GO;03/2025;NA;NA;NA;NA;334.347;572.219;NA;NA;NA;NA;NA;NA;0;38.062;0;610.281;NA;NA%;NA%;54,79%;NA;NA;NA%;4,02%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB NOSSACOOP;1760242;b3S;S5;;I;2;BELO HORIZONTE;MG;03/2025;NA;NA;NA;NA;95.728;569.433;NA;NA;NA;NA;NA;NA;0;39.246;0;608.679;NA;NA%;NA%;15,73%;NA;NA;NA%;19,35%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO RIO GRANDE DO SUL - CRESOL RIO GRANDE DO SUL;6139650;b3S;S5;;I;2;BENTO GONCALVES;RS;03/2025;NA;NA;NA;NA;101.338;577.802;NA;NA;NA;NA;NA;NA;0;28.791;0;606.594;NA;NA%;NA%;16,71%;NA;NA;NA%;13,07%
SICOOB UNIMAIS METROPOLITANA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;S5;;I;2;SANTOS;SP;03/2025;NA;NA;NA;NA;112.739;563.967;NA;NA;NA;NA;NA;NA;0;38.142;0;602.109;NA;NA%;NA%;18,72%;NA;NA;NA%;6,94%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI MORADA DO SOL SP;73113243;b3S;S4;;I;2;ARARAQUARA;SP;03/2025;94.239;0;94.239;10.558;104.797;545.892;0;0;0;0;0;0;0;45.929;0;591.821;1.025.972;15,92%;15,92%;17,71%;14.796;3.292;9,19%;13,87%
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;3;I;2;RIO DE JANEIRO;RJ;03/2025;202.601;0;202.601;0;202.601;5.561;0;0;0;525.146;0;0;525.146;57.622;0;588.329;NA;34,44%;34,44%;34,44%;29.416;0;NA%;NA%
