Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWAdrc (g6);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5) + (g6);;;;;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO BRASIL - CREVISC;10143743;b3S;S5;;I;2;GUARAMIRIM;SC;09/2024;NA;NA;NA;NA;43.172;195.480;NA;NA;NA;NA;NA;NA;0;13.130;0;208.610;NA;NA%;NA%;20,70%;NA;NA%;11,19%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;;I;2;PALMEIRAS DE GOIAS;GO;09/2024;NA;NA;NA;NA;84.860;195.812;NA;NA;NA;NA;NA;NA;0;11.493;0;207.305;NA;NA%;NA%;40,93%;NA;NA%;5,82%
COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS;2405189;b3S;S5;;I;2;FLORIANOPOLIS;SC;09/2024;NA;NA;NA;NA;47.503;191.567;NA;NA;NA;NA;NA;NA;0;14.520;0;206.087;NA;NA%;NA%;23,05%;NA;NA%;3,59%
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S4;;I;2;RIO DE JANEIRO;RJ;09/2024;55.166;0;55.166;0;55.166;193.884;0;0;0;0;0;0;0;11.025;0;204.910;333.401;26,92%;26,92%;26,92%;5.123;16,55%;18,64%
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;;I;2;SAO MIGUEL D'OESTE;SC;09/2024;NA;NA;NA;NA;38.537;196.267;NA;NA;NA;NA;NA;NA;0;8.543;0;204.810;NA;NA%;NA%;18,82%;NA;NA%;13,02%
QUERO-QUERO VERDECARD IP - PRUDENCIAL;1000085678;n4;;;I;2;CACHOEIRINHA;RS;09/2024;NA;NA;NA;NA;72.698;62.922;0;NA;NA;NA;NA;NA;0;0;139.834;202.756;NA;NA%;NA%;35,85%;NA;NA%;NA%
DANK SCD - PRUDENCIAL;1000086330;n1;S5;;I;2;JARAGUA DO SUL;SC;09/2024;NA;NA;NA;NA;901;199.784;NA;NA;NA;NA;NA;NA;0;1.693;0;201.477;NA;NA%;NA%;0,45%;NA;NA%;7,55%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA - CRESOL ARATIBA;4565791;b3S;S5;;I;2;ARATIBA;RS;09/2024;NA;NA;NA;NA;25.012;194.739;NA;NA;NA;NA;NA;NA;0;6.141;0;200.879;NA;NA%;NA%;12,45%;NA;NA%;9,48%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL VALE;7320890;b3S;S5;;I;2;VITOR MEIRELES;SC;09/2024;NA;NA;NA;NA;28.732;194.561;NA;NA;NA;NA;NA;NA;0;6.225;0;200.786;NA;NA%;NA%;14,31%;NA;NA%;22,02%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED HORIZONTES LTDA - UNICRED HORIZONTES;1526924;b3S;S5;;I;2;IJUI;RS;09/2024;NA;NA;NA;NA;59.911;188.948;NA;NA;NA;NA;NA;NA;0;9.419;0;198.367;NA;NA%;NA%;30,20%;NA;NA%;2,37%
SICOOB CRESSEM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE;54190525;b3S;S5;;I;2;SAO JOSE DOS CAMPOS;SP;09/2024;NA;NA;NA;NA;112.060;180.594;NA;NA;NA;NA;NA;NA;0;17.426;0;198.020;NA;NA%;NA%;56,59%;NA;NA%;7,68%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO DO SUL DE MINAS LTDA;71418784;b3S;S5;;I;2;VARGINHA;MG;09/2024;NA;NA;NA;NA;47.441;184.501;NA;NA;NA;NA;NA;NA;0;11.830;0;196.330;NA;NA%;NA%;24,16%;NA;NA%;3,53%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED PIONEIRA;94243839;b3S;S5;;I;2;CASCA;RS;09/2024;NA;NA;NA;NA;34.184;190.059;NA;NA;NA;NA;NA;NA;0;6.183;0;196.242;NA;NA%;NA%;17,42%;NA;NA%;3,50%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR;2480577;b3S;S5;;I;2;GOIANIA;GO;09/2024;NA;NA;NA;NA;49.724;181.527;NA;NA;NA;NA;NA;NA;0;14.193;0;195.719;NA;NA%;NA%;25,41%;NA;NA%;21,54%
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;S5;;I;2;BELO HORIZONTE;MG;09/2024;NA;NA;NA;NA;59.020;187.721;NA;NA;NA;NA;NA;NA;0;7.624;0;195.345;NA;NA%;NA%;30,21%;NA;NA%;0,98%
FLASH TECNOLOGIA IP - PRUDENCIAL;1000087315;n4;;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;240.899;185.673;0;NA;NA;NA;NA;NA;0;0;9.641;195.314;NA;NA%;NA%;123,34%;NA;NA%;NA%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - SICOOB COOPERAC;8071414;b3S;S5;;I;2;RIBEIRAO PRETO;SP;09/2024;NA;NA;NA;NA;28.769;182.127;NA;NA;NA;NA;NA;NA;0;10.433;0;192.560;NA;NA%;NA%;14,94%;NA;NA%;4,09%
NOVA FUTURA CTVM LTDA - PRUDENCIAL;1000083759;n2;S4;;I;2;SAO PAULO;SP;09/2024;24.024;0;24.024;0;24.024;24.957;678;0;708;0;0;541;1.927;163.177;0;190.061;NA;12,64%;12,64%;12,64%;4.752;NA%;14,01%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB CREDMISSÃO LTDA. - SICOOB CREDMISSÃO;1667352;b3S;S5;;I;2;PIRAPORA;MG;09/2024;NA;NA;NA;NA;34.624;176.876;NA;NA;NA;NA;NA;NA;0;11.780;0;188.656;NA;NA%;NA%;18,35%;NA;NA%;5,90%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;S5;;I;2;SANTA CRUZ DAS PALMEIRAS;SP;09/2024;NA;NA;NA;NA;24.529;178.424;NA;NA;NA;NA;NA;NA;0;9.517;0;187.941;NA;NA%;NA%;13,05%;NA;NA%;13,50%
PLANNER - PRUDENCIAL;1000080587;n1;S4;1;C;2;SAO PAULO;SP;09/2024;19.636;0;19.636;0;19.636;9.698;13;0;274;0;0;1.938;2.225;173.820;1.187;186.929;NA;10,50%;10,50%;10,50%;4.673;NA%;7,17%
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAÍBA;3428338;b3S;S4;;I;2;CAMPINA GRANDE;PB;09/2024;66.770;0;66.770;0;66.770;186.753;0;0;0;0;0;0;0;0;0;186.753;313.216;35,75%;35,75%;35,75%;4.669;21,32%;4,28%
OM DTVM LTDA - PRUDENCIAL;1000084239;n2;S4;;I;2;SAO PAULO;SP;09/2024;36.711;0;36.711;0;36.711;14.699;56.374;0;110;0;0;5.275;61.760;110.165;0;186.624;NA;19,67%;19,67%;19,67%;4.666;NA%;0,85%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;S5;;I;2;CAMPOS GERAIS;MG;09/2024;NA;NA;NA;NA;35.667;178.404;NA;NA;NA;NA;NA;NA;0;7.662;0;186.066;NA;NA%;NA%;19,17%;NA;NA%;11,71%
COOPERATIVA DE CRÉDITO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO;4237413;b3S;S4;;I;2;PETROLINA;PE;09/2024;53.593;0;53.593;0;53.593;183.743;0;0;0;0;0;0;0;1.062;0;184.806;394.621;29,00%;29,00%;29,00%;4.620;13,58%;13,41%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;S5;;I;2;PEDRO LEOPOLDO;MG;09/2024;NA;NA;NA;NA;41.200;169.595;NA;NA;NA;NA;NA;NA;0;14.114;0;183.708;NA;NA%;NA%;22,43%;NA;NA%;14,99%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO NOS ESTADOS DE ALAGOAS, SERGIPE E BAHIA - SICOOB LESTE;2493000;b3S;S5;;I;2;MACEIO;AL;09/2024;NA;NA;NA;NA;61.775;168.849;NA;NA;NA;NA;NA;NA;0;13.913;0;182.762;NA;NA%;NA%;33,80%;NA;NA%;10,34%
PAGUEVELOZ IP - PRUDENCIAL;1000086505;n4;;;I;2;BLUMENAU;SC;09/2024;NA;NA;NA;NA;59.503;37.985;0;NA;NA;NA;NA;NA;0;0;143.262;181.247;NA;NA%;NA%;32,83%;NA;NA%;NA%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;;I;2;JATAI;GO;09/2024;NA;NA;NA;NA;35.524;170.006;NA;NA;NA;NA;NA;NA;0;10.305;0;180.311;NA;NA%;NA%;19,70%;NA;NA%;16,60%
COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS;86791837;b3S;S5;;I;2;CACADOR;SC;09/2024;NA;NA;NA;NA;27.232;170.230;NA;NA;NA;NA;NA;NA;0;9.827;0;180.057;NA;NA%;NA%;15,12%;NA;NA%;12,00%
HEDGEPOINT GLOBAL MARKETS DTVM - PRUDENCIAL;1000085197;n2;S4;;I;2;CAMPINAS;SP;09/2024;29.540;0;29.540;0;29.540;13.253;0;0;0;0;0;0;0;166.666;0;179.920;NA;16,42%;16,42%;16,42%;4.498;NA%;9,83%
COOPERATIVA E ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA. - CREDISIS/CREDIPLAN;97259253;b3S;S5;;I;2;PASSO FUNDO;RS;09/2024;NA;NA;NA;NA;36.231;171.223;NA;NA;NA;NA;NA;NA;0;7.384;0;178.607;NA;NA%;NA%;20,29%;NA;NA%;2,45%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;203.873;169.011;NA;NA;NA;NA;NA;NA;0;8.659;0;177.670;NA;NA%;NA%;114,75%;NA;NA%;0,02%
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;;I;2;SAO PAULO;SP;09/2024;692.606;0;692.606;0;692.606;39.417;20.875;0;35.637;0;0;0;56.513;81.717;0;177.647;5.005.547;389,88%;389,88%;389,88%;4.441;13,84%;0,25%
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;;I;2;ROLANDIA;PR;09/2024;NA;NA;NA;NA;58.304;171.262;NA;NA;NA;NA;NA;NA;0;6.245;0;177.507;NA;NA%;NA%;32,85%;NA;NA%;9,42%
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;S5;;I;2;SALVADOR;BA;09/2024;NA;NA;NA;NA;31.074;168.409;NA;NA;NA;NA;NA;NA;0;9.006;0;177.415;NA;NA%;NA%;17,51%;NA;NA%;2,16%
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S5;;I;2;JUNDIAI;SP;09/2024;NA;NA;NA;NA;29.564;155.735;NA;NA;NA;NA;NA;NA;0;18.076;0;173.811;NA;NA%;NA%;17,01%;NA;NA%;2,09%
COOPERATIVA DE CRÉDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS;42880617;b3S;S5;;I;2;TIROS;MG;09/2024;NA;NA;NA;NA;43.490;166.078;NA;NA;NA;NA;NA;NA;0;7.725;0;173.803;NA;NA%;NA%;25,02%;NA;NA%;6,21%
EQI INVESTIMENTOS CTVM - PRUDENCIAL;1000087119;n2;S4;;C;2;SAO PAULO;SP;09/2024;47.391;0;47.391;0;47.391;84.643;0;0;31.828;0;0;40.966;72.795;9.661;0;167.098;NA;28,36%;28,36%;28,36%;4.177;NA%;53,94%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSAMAZÔNICA - CRESOL TRANSAMAZÔNICA;24431221;b3S;S5;;I;2;PACAJA;PA;09/2024;NA;NA;NA;NA;24.885;150.178;NA;NA;NA;NA;NA;NA;0;15.425;0;165.603;NA;NA%;NA%;15,03%;NA;NA%;11,92%
COOPERATIVA DE CRÉDITO SICOOB NORTE SUL LTDA;2876918;b3S;S5;;I;2;GANDU;BA;09/2024;NA;NA;NA;NA;25.914;153.810;NA;NA;NA;NA;NA;NA;0;11.229;0;165.038;NA;NA%;NA%;15,70%;NA;NA%;21,10%
TENTOS CFI - PRUDENCIAL;1000085788;n1;S4;;I;2;IJUI;RS;09/2024;51.059;0;51.059;0;51.059;146.771;0;0;0;0;0;0;0;18.257;0;165.028;NA;30,94%;30,94%;30,94%;4.126;NA%;4,01%
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;S4;;I;2;SAO PAULO;SP;09/2024;98.432;0;98.432;0;98.432;129.512;0;0;0;2.255;0;0;2.255;32.767;0;164.534;109.929;59,82%;59,82%;59,82%;8.227;89,54%;0,52%
COOPERATIVA DE CRÉDITO COOPCRED;53623781;b3S;S5;;I;2;VALPARAISO;SP;09/2024;NA;NA;NA;NA;32.953;151.548;NA;NA;NA;NA;NA;NA;0;12.742;0;164.290;NA;NA%;NA%;20,06%;NA;NA%;11,81%
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;S5;;I;2;ABDON BATISTA;SC;09/2024;NA;NA;NA;NA;34.814;155.091;NA;NA;NA;NA;NA;NA;0;7.977;0;163.069;NA;NA%;NA%;21,35%;NA;NA%;5,86%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS;4079285;b3S;S5;;I;2;ITAJUBA;MG;09/2024;NA;NA;NA;NA;20.779;151.124;NA;NA;NA;NA;NA;NA;0;8.693;0;159.817;NA;NA%;NA%;13,00%;NA;NA%;16,24%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE E DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA. - UNICRED PROGRESSO;71432926;b3S;S5;;I;2;UBERABA;MG;09/2024;NA;NA;NA;NA;32.068;151.161;NA;NA;NA;NA;NA;NA;0;7.966;0;159.127;NA;NA%;NA%;20,15%;NA;NA%;23,80%
COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;7194313;b3S;S5;;I;2;ARAPONGAS;PR;09/2024;NA;NA;NA;NA;26.816;143.663;NA;NA;NA;NA;NA;NA;0;14.191;0;157.854;NA;NA%;NA%;16,99%;NA;NA%;10,61%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;S5;;I;2;JANAUBA;MG;09/2024;NA;NA;NA;NA;57.933;144.439;NA;NA;NA;NA;NA;NA;0;11.778;0;156.217;NA;NA%;NA%;37,09%;NA;NA%;11,49%
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;;I;2;CAMPINA VERDE;MG;09/2024;NA;NA;NA;NA;26.999;149.141;NA;NA;NA;NA;NA;NA;0;5.489;0;154.630;NA;NA%;NA%;17,46%;NA;NA%;9,08%
FAIR CC S.A. - PRUDENCIAL;1000081919;n2;S4;;I;2;SAO PAULO;SP;09/2024;35.250;0;35.250;0;35.250;19.553;809;0;261;0;0;5.273;6.343;128.160;0;154.055;NA;22,88%;22,88%;22,88%;3.851;NA%;0,58%
STRIPE BRASIL IP PRUDENCIAL;1000086251;n4;;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;25.206;41.780;10;NA;NA;NA;NA;NA;10;0;112.181;153.971;NA;NA%;NA%;16,37%;NA;NA%;NA%
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;S4;;I;2;SAO PAULO;SP;09/2024;218.249;0;218.249;0;218.249;56.934;0;0;0;0;0;0;0;96.994;0;153.928;NA;141,79%;141,79%;141,79%;7.696;NA%;19,46%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB COOPJUS LTDA.;25363615;b3S;S5;;I;2;BELO HORIZONTE;MG;09/2024;NA;NA;NA;NA;70.142;146.132;NA;NA;NA;NA;NA;NA;0;7.704;0;153.835;NA;NA%;NA%;45,60%;NA;NA%;8,91%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL DESENVOLVIMENTO;5425526;b3S;S5;;I;2;CONCORDIA;SC;09/2024;NA;NA;NA;NA;19.586;147.189;NA;NA;NA;NA;NA;NA;0;6.582;0;153.771;NA;NA%;NA%;12,74%;NA;NA%;17,77%
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;;I;2;IRAI DE MINAS;MG;09/2024;NA;NA;NA;NA;49.269;147.025;NA;NA;NA;NA;NA;NA;0;5.566;0;152.591;NA;NA%;NA%;32,29%;NA;NA%;1,37%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;;I;2;SAO VALENTIM;RS;09/2024;NA;NA;NA;NA;22.237;145.599;NA;NA;NA;NA;NA;NA;0;5.627;0;151.225;NA;NA%;NA%;14,70%;NA;NA%;16,66%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA;97489280;b3S;S4;;I;2;ITABUNA;BA;09/2024;49.832;0;49.832;0;49.832;150.313;0;0;0;0;0;0;0;163;0;150.476;283.999;33,12%;33,12%;33,12%;3.762;17,55%;24,18%
COOPERATIVA DE CREDITO DO MERCADO IMOBILIÁRIO - SICOOB IMOB.VC;14913919;b3S;S5;;I;2;BELO HORIZONTE;MG;09/2024;NA;NA;NA;NA;50.317;138.401;NA;NA;NA;NA;NA;NA;0;10.390;0;148.790;NA;NA%;NA%;33,82%;NA;NA%;0,86%
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA;2282165;b3S;S5;;I;2;VITORIA DA CONQUISTA;BA;09/2024;NA;NA;NA;NA;37.752;135.982;NA;NA;NA;NA;NA;NA;0;12.564;0;148.546;NA;NA%;NA%;25,41%;NA;NA%;12,44%
PLANTAE CFI - PRUDENCIAL;1000085630;n1;S4;1;I;2;PRESIDENTE PRUDENTE;SP;09/2024;27.084;0;27.084;0;27.084;131.767;0;0;0;0;0;0;0;16.659;0;148.427;NA;18,25%;18,25%;18,25%;3.711;NA%;1,05%
TRUSTEE/BANVOX - PRUDENCIAL;1000086354;n2;S4;;C;2;SAO PAULO;SP;09/2024;24.545;0;24.545;0;24.545;30.518;0;0;119;0;0;219;338;117.153;0;148.010;NA;16,58%;16,58%;16,58%;3.700;NA%;17,68%
TREVISO CC S.A. - PRUDENCIAL;1000081885;n2;S4;;I;2;SAO PAULO;SP;09/2024;25.032;0;25.032;0;25.032;3.373;15.025;0;12;0;0;1.992;17.028;124.918;0;145.319;NA;17,23%;17,23%;17,23%;3.633;NA%;8,11%
ZERO IP - PRUDENCIAL;1000087896;n4;;;I;2;RECIFE;PE;09/2024;NA;NA;NA;NA;37.135;33.572;0;NA;NA;NA;NA;NA;0;0;111.589;145.161;NA;NA%;NA%;25,58%;NA;NA%;NA%
ALESTA SOCIEDADE DE CREDITO DIRETO - PRUDENCIAL;1000085379;n1;S5;;I;2;JAGUARIUNA;SP;09/2024;NA;NA;NA;NA;117.945;118.123;NA;NA;NA;NA;NA;NA;0;25.154;0;143.277;NA;NA%;NA%;82,32%;NA;NA%;0,00%
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;b3S;S5;;I;2;NATAL;RN;09/2024;NA;NA;NA;NA;32.798;132.216;NA;NA;NA;NA;NA;NA;0;10.908;0;143.124;NA;NA%;NA%;22,92%;NA;NA%;10,16%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;144.955;135.966;NA;NA;NA;NA;NA;NA;0;7.107;0;143.072;NA;NA%;NA%;101,32%;NA;NA%;0,05%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES - SICREDI BANDEIRANTES SP;4853988;b3S;S4;;I;2;SAO CARLOS;SP;09/2024;31.641;0;31.641;0;31.641;139.112;0;0;0;0;0;0;0;3.369;0;142.482;254.460;22,21%;22,21%;22,21%;3.562;12,43%;17,90%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;;I;2;CHAPADA GAUCHA;MG;09/2024;NA;NA;NA;NA;36.289;135.120;NA;NA;NA;NA;NA;NA;0;6.728;0;141.847;NA;NA%;NA%;25,58%;NA;NA%;6,37%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - SICOOB OURICRED;2179673;b3S;S5;;I;2;OURINHOS;SP;09/2024;NA;NA;NA;NA;22.451;136.335;NA;NA;NA;NA;NA;NA;0;5.329;0;141.664;NA;NA%;NA%;15,85%;NA;NA%;12,10%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INOVAÇÃO;5070112;b3S;S5;;I;2;CORONEL MARTINS;SC;09/2024;NA;NA;NA;NA;25.834;135.152;NA;NA;NA;NA;NA;NA;0;6.073;0;141.225;NA;NA%;NA%;18,29%;NA;NA%;45,79%
OXY CH - PRUDENCIAL;1000085520;n1;S4;;I;2;PORTO ALEGRE;RS;09/2024;40.331;0;40.331;0;40.331;77.907;0;0;0;0;0;0;0;62.827;0;140.734;NA;28,66%;28,66%;28,66%;3.518;NA%;1,95%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73326449;b3S;S5;;I;2;CRUZ ALTA;RS;09/2024;NA;NA;NA;NA;23.125;132.123;NA;NA;NA;NA;NA;NA;0;8.368;0;140.490;NA;NA%;NA%;16,46%;NA;NA%;12,30%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LTDA. - SICOOB JUDICIÁRIO;37076205;b3S;S5;;I;2;BRASILIA;DF;09/2024;NA;NA;NA;NA;23.400;130.682;NA;NA;NA;NA;NA;NA;0;8.236;0;138.919;NA;NA%;NA%;16,84%;NA;NA%;6,20%
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;9552111;b3S;S5;;I;2;GOIANIA;GO;09/2024;NA;NA;NA;NA;42.666;129.149;NA;NA;NA;NA;NA;NA;0;9.065;0;138.214;NA;NA%;NA%;30,87%;NA;NA%;1,37%
COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS;37554441;b3S;S5;;I;2;DOURADOS;MS;09/2024;NA;NA;NA;NA;44.099;130.042;NA;NA;NA;NA;NA;NA;0;7.969;0;138.011;NA;NA%;NA%;31,95%;NA;NA%;10,46%
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;;I;2;SEARA;SC;09/2024;NA;NA;NA;NA;24.208;133.264;NA;NA;NA;NA;NA;NA;0;4.262;0;137.527;NA;NA%;NA%;17,60%;NA;NA%;8,28%
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;S5;;I;2;GETULIO VARGAS;RS;09/2024;NA;NA;NA;NA;22.738;131.905;NA;NA;NA;NA;NA;NA;0;5.485;0;137.390;NA;NA%;NA%;16,55%;NA;NA%;12,74%
COOPERATIVA DE CRÉDITO CREDIBAM LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;;I;2;BAMBUI;MG;09/2024;NA;NA;NA;NA;48.509;127.515;NA;NA;NA;NA;NA;NA;0;9.023;0;136.539;NA;NA%;NA%;35,53%;NA;NA%;7,05%
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;;I;2;CATANDUVA;SP;09/2024;NA;NA;NA;NA;129.909;131.903;NA;NA;NA;NA;NA;NA;0;4.377;0;136.280;NA;NA%;NA%;95,32%;NA;NA%;0,44%
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB EMPRESARIAL;5856736;b3S;S5;;I;2;BRASILIA;DF;09/2024;NA;NA;NA;NA;22.641;120.358;NA;NA;NA;NA;NA;NA;0;15.430;0;135.789;NA;NA%;NA%;16,67%;NA;NA%;7,91%
RPW S/A SCFI - PRUDENCIAL;1000083209;n1;S4;;I;2;SAO PAULO;SP;09/2024;22.261;0;22.261;0;22.261;130.417;0;0;0;0;0;0;0;5.176;0;135.593;NA;16,42%;16,42%;16,42%;6.780;NA%;0,38%
