Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;IRRBB;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWAdrc (g6);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5) + (g6);;;;;;;;;;;;
HAITONG - PRUDENCIAL;1000080666;b2;S4;1;C;3;SAO PAULO;SP;09/2025;256.477;0;256.477;0;256.477;725.657;12.234;0;145.949;0;487;0;158.670;196.923;0;1.081.250;8.212.436;23,72%;23,72%;23,72%;27.031;14.414;3,12%;3,10%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;1;I;2;MARILIA;SP;09/2025;176.205;0;176.205;16.013;192.217;991.028;0;0;0;0;0;0;0;84.479;0;1.075.507;2.263.550;16,38%;16,38%;17,87%;26.888;4.021;7,78%;27,41%
CARUANA SCFI - PRUDENCIAL;1000083591;n1;S4;1;I;2;SAO PAULO;SP;09/2025;131.552;0;131.552;0;131.552;952.997;0;0;0;0;0;0;0;88.738;17.436;1.059.171;NA;12,42%;12,42%;12,42%;26.479;2.828;NA%;0,80%
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;1;I;2;RIO DO SUL;SC;09/2025;NA;NA;NA;NA;224.811;1.002.844;NA;NA;NA;NA;NA;NA;0;53.333;0;1.056.176;NA;NA%;NA%;21,29%;NA;NA;NA%;8,87%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;1;I;2;CAXIAS DO SUL;RS;09/2025;NA;NA;NA;NA;161.987;1.006.220;NA;NA;NA;NA;NA;NA;0;48.421;0;1.054.641;NA;NA%;NA%;15,36%;NA;NA;NA%;13,21%
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;1;I;2;DESCALVADO;SP;09/2025;269.350;0;269.350;0;269.350;923.738;0;0;0;0;0;0;0;129.082;0;1.052.820;2.037.645;25,58%;25,58%;25,58%;26.320;13.231;13,22%;12,89%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;1;I;2;TOLEDO;PR;09/2025;NA;NA;NA;NA;192.407;1.005.878;NA;NA;NA;NA;NA;NA;0;45.451;0;1.051.328;NA;NA%;NA%;18,30%;NA;NA;NA%;8,02%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;1;I;2;SINOP;MT;09/2025;NA;NA;NA;NA;142.276;992.354;NA;NA;NA;NA;NA;NA;0;58.106;0;1.050.460;NA;NA%;NA%;13,54%;NA;NA;NA%;18,15%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VANGUARDA - CRESOL VANGUARDA;3965737;b3S;S5;1;I;2;CHAPECO;SC;09/2025;NA;NA;NA;NA;123.540;1.016.600;NA;NA;NA;NA;NA;NA;0;32.259;0;1.048.859;NA;NA%;NA%;11,78%;NA;NA;NA%;11,54%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;1;I;2;CLAUDIO;MG;09/2025;NA;NA;NA;NA;271.892;979.755;NA;NA;NA;NA;NA;NA;0;60.284;0;1.040.039;NA;NA%;NA%;26,14%;NA;NA;NA%;6,78%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;1;I;2;SANTO ANGELO;RS;09/2025;NA;NA;NA;NA;158.252;1.007.466;NA;NA;NA;NA;NA;NA;0;32.403;0;1.039.870;NA;NA%;NA%;15,22%;NA;NA;NA%;10,00%
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;1;I;2;FRANCA;SP;09/2025;290.123;0;290.123;0;290.123;949.557;0;0;0;0;0;0;0;74.149;0;1.023.706;1.612.505;28,34%;28,34%;28,34%;25.593;9.762;17,99%;2,37%
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS, DISTRITO FEDERAL E TOCANTINS LTDA. - SICOOB NOVA CENTRAL;33416108;b3C;S4;1;I;2;GOIANIA;GO;09/2025;173.973;0;173.973;0;173.973;890.357;0;0;0;1.167;0;6.478;7.645;123.295;0;1.021.298;6.670.822;17,03%;17,03%;17,03%;25.532;1.584;2,61%;6,15%
NATURA &CO PAY SCD;1000086598;n1;S5;1;I;2;SAO PAULO;SP;09/2025;NA;NA;NA;NA;527.105;984.291;NA;NA;NA;NA;NA;NA;0;25.866;0;1.010.157;NA;NA%;NA%;52,18%;NA;NA;NA%;0,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;1;I;2;SAO JOSE DO CERRITO;SC;09/2025;NA;NA;NA;NA;255.752;964.526;NA;NA;NA;NA;NA;NA;0;43.601;0;1.008.127;NA;NA%;NA%;25,37%;NA;NA;NA%;3,21%
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;1;I;3;PORTO ALEGRE;RS;09/2025;285.708;0;285.708;0;285.708;244.321;20.211;0;0;0;4.479;0;24.689;731.912;0;1.000.923;2.108.732;28,54%;28,54%;28,54%;50.046;12.966;13,55%;4,02%
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;1;I;2;MARINGA;PR;09/2025;165.005;0;165.005;0;165.005;811.434;0;0;0;0;0;0;0;186.550;0;997.984;5.795.681;16,53%;16,53%;16,53%;24.950;7.598;2,85%;33,76%
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO;71884498;b3S;S5;1;I;2;CAMPINAS;SP;09/2025;NA;NA;NA;NA;241.979;938.683;NA;NA;NA;NA;NA;NA;0;52.614;0;991.297;NA;NA%;NA%;24,41%;NA;NA;NA%;4,78%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA;10520232;b3S;S5;1;I;2;JI-PARANA;RO;09/2025;NA;NA;NA;NA;168.437;947.249;NA;NA;NA;NA;NA;NA;0;39.525;0;986.775;NA;NA%;NA%;17,07%;NA;NA;NA%;8,91%
BANCO XCMG BRASIL - PRUDENCIAL;1000085300;b2;S4;1;I;3;POUSO ALEGRE;MG;09/2025;260.925;0;260.925;0;260.925;908.258;957;0;0;0;0;0;957;63.841;0;973.055;1.195.495;26,82%;26,82%;26,82%;24.326;4.151;21,83%;0,08%
COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;1;I;2;UNAI;MG;09/2025;NA;NA;NA;NA;143.796;920.786;NA;NA;NA;NA;NA;NA;0;45.479;0;966.265;NA;NA%;NA%;14,88%;NA;NA;NA%;6,12%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA SUL DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA SUL;5863726;b3S;S5;1;I;2;SANANDUVA;RS;09/2025;NA;NA;NA;NA;143.936;929.783;NA;NA;NA;NA;NA;NA;0;35.618;0;965.401;NA;NA%;NA%;14,91%;NA;NA;NA%;12,04%
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25395435;b3S;S5;1;I;2;LAJINHA;MG;09/2025;NA;NA;NA;NA;218.860;916.683;NA;NA;NA;NA;NA;NA;0;45.975;0;962.659;NA;NA%;NA%;22,74%;NA;NA;NA%;8,73%
COOPERATIVA DE CRÉDITO SICOOB CREDICAPITAL;4529074;b3S;S5;1;I;2;CASCAVEL;PR;09/2025;NA;NA;NA;NA;172.932;885.234;NA;NA;NA;NA;NA;NA;0;65.338;0;950.572;NA;NA%;NA%;18,19%;NA;NA;NA%;8,25%
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;1;I;2;ITAJAI;SC;09/2025;NA;NA;NA;NA;204.530;876.055;NA;NA;NA;NA;NA;NA;0;71.890;0;947.945;NA;NA%;NA%;21,58%;NA;NA;NA%;6,09%
RECARGAPAY IP - PRUDENCIAL;1000085898;n1;S4;3;C;3;SAO PAULO;SP;09/2025;177.269;0;177.269;0;177.269;375.090;0;0;0;0;0;0;0;380.038;187.556;942.684;NA;18,80%;18,80%;18,80%;23.567;5.804;NA%;NA%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;1;I;2;ITAUNA;MG;09/2025;NA;NA;NA;NA;203.427;881.777;NA;NA;NA;NA;NA;NA;0;44.502;0;926.279;NA;NA%;NA%;21,96%;NA;NA;NA%;2,42%
CREDI SHOP S.A. - PRUDENCIAL;1000084923;n1;S5;3;C;2;TERESINA;PI;09/2025;NA;NA;NA;NA;323.706;878.627;NA;NA;NA;NA;NA;NA;0;20.118;19.603;918.348;NA;NA%;NA%;35,25%;NA;NA;NA%;NA%
FATOR - PRUDENCIAL;1000080350;b1;S4;1;C;2;SAO PAULO;SP;09/2025;252.951;0;252.951;0;252.951;534.362;83;0;227.365;86.101;0;0;313.549;60.550;0;908.462;488.066;27,84%;27,84%;27,84%;22.712;7.486;51,83%;1,69%
COOPERATIVA DE CRÉDITO SAROM;66402207;b3S;S5;1;I;2;SAO ROQUE DE MINAS;MG;09/2025;NA;NA;NA;NA;175.112;863.125;NA;NA;NA;NA;NA;NA;0;43.809;0;906.934;NA;NA%;NA%;19,31%;NA;NA;NA%;19,58%
BPCE EQUIPMENT AM - PRUDENCIAL;1000088390;n1;S4;1;I;3;BARUERI;SP;09/2025;146.228;0;146.228;0;146.228;850.702;43.775;0;0;0;0;0;43.775;9.460;0;903.938;NA;16,18%;16,18%;16,18%;22.598;5.699;NA%;0,96%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;b3S;S5;1;I;2;UMUARAMA;PR;09/2025;NA;NA;NA;NA;168.918;841.670;NA;NA;NA;NA;NA;NA;0;55.026;0;896.696;NA;NA%;NA%;18,84%;NA;NA;NA%;11,77%
PAYPAL DO BRASIL IP - PRUDENCIAL;1000085018;n4;NA;2;I;3;SAO PAULO;SP;09/2025;NA;NA;NA;NA;565.413;327.268;864;NA;NA;NA;NA;NA;864;0;567.945;896.077;NA;NA%;NA%;63,10%;NA;NA;NA%;NA%
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;S4;3;I;2;RIO DE JANEIRO;RJ;09/2025;103.426;0;103.426;0;103.426;74.416;0;0;299;0;0;22.459;22.758;387.514;410.715;895.402;NA;11,55%;11,55%;11,55%;22.385;0;NA%;NA%
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;b3S;S5;1;I;2;ARIQUEMES;RO;09/2025;NA;NA;NA;NA;395.296;817.860;NA;NA;NA;NA;NA;NA;0;59.114;0;876.974;NA;NA%;NA%;45,08%;NA;NA;NA%;7,65%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;1;I;2;MURIAE;MG;09/2025;NA;NA;NA;NA;138.739;837.236;NA;NA;NA;NA;NA;NA;0;38.304;0;875.540;NA;NA%;NA%;15,85%;NA;NA;NA%;11,22%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;1;I;2;ITAPIRANGA;SC;09/2025;NA;NA;NA;NA;134.178;848.091;NA;NA;NA;NA;NA;NA;0;26.741;0;874.833;NA;NA%;NA%;15,34%;NA;NA;NA%;7,68%
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;1;I;2;BELO HORIZONTE;MG;09/2025;111.431;0;111.431;3.682;115.113;778.094;16.394;0;163;0;0;0;16.557;73.247;0;867.898;1.031.029;12,84%;12,84%;13,26%;21.697;5.842;10,81%;1,30%
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;1;C;3;RIO DE JANEIRO;RJ;09/2025;502.199;0;502.199;0;502.199;126.808;12.902;0;0;0;0;0;12.902;726.559;0;866.269;1.218.257;57,97%;57,97%;57,97%;21.657;26.019;41,22%;7,17%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;1;I;2;CUIABA;MT;09/2025;NA;NA;NA;NA;132.121;812.418;NA;NA;NA;NA;NA;NA;0;46.972;0;859.390;NA;NA%;NA%;15,37%;NA;NA;NA%;16,40%
COOPERATIVA DE CRÉDITO EVOLUA;10311218;b3S;S5;1;I;2;FRANCISCO BELTRAO;PR;09/2025;NA;NA;NA;NA;148.763;796.946;NA;NA;NA;NA;NA;NA;0;59.317;0;856.263;NA;NA%;NA%;17,37%;NA;NA;NA%;9,41%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;1;I;2;PASSOS MAIA;SC;09/2025;NA;NA;NA;NA;131.804;821.421;NA;NA;NA;NA;NA;NA;0;32.070;0;853.491;NA;NA%;NA%;15,44%;NA;NA;NA%;8,12%
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;1;I;2;CASCAVEL;PR;09/2025;NA;NA;NA;NA;293.091;827.097;NA;NA;NA;NA;NA;NA;0;20.836;0;847.933;NA;NA%;NA%;34,57%;NA;NA;NA%;0,20%
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;1;I;2;PORTO VELHO;RO;09/2025;191.383;0;191.383;0;191.383;750.377;0;0;0;0;0;0;0;93.337;0;843.714;5.189.892;22,68%;22,68%;22,68%;21.093;8.854;3,69%;0,81%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;1;I;2;CAMPINA GRANDE;PB;09/2025;NA;NA;NA;NA;279.054;784.595;NA;NA;NA;NA;NA;NA;0;52.859;0;837.455;NA;NA%;NA%;33,32%;NA;NA;NA%;7,23%
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;1;I;2;PATO BRANCO;PR;09/2025;NA;NA;NA;NA;150.793;768.836;NA;NA;NA;NA;NA;NA;0;54.095;0;822.931;NA;NA%;NA%;18,32%;NA;NA;NA%;14,41%
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;1;I;2;MONTES CLAROS;MG;09/2025;NA;NA;NA;NA;205.168;767.174;NA;NA;NA;NA;NA;NA;0;54.224;0;821.398;NA;NA%;NA%;24,98%;NA;NA;NA%;17,33%
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;1;I;3;SAO PAULO;SP;09/2025;73.742;0;73.742;15.427;89.169;720.198;38.822;0;0;0;0;0;38.822;58.998;0;818.018;898.897;9,01%;9,01%;10,90%;20.450;975;8,20%;0,09%
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;1;I;2;MURIAE;MG;09/2025;NA;NA;NA;NA;148.636;757.252;NA;NA;NA;NA;NA;NA;0;50.154;0;807.406;NA;NA%;NA%;18,41%;NA;NA;NA%;14,12%
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;1;I;2;RIO DE JANEIRO;RJ;09/2025;72.729;0;72.729;0;72.729;739.352;0;0;0;785;0;0;785;64.372;0;804.509;1.598.540;9,04%;9,04%;9,04%;20.113;2.748;4,55%;14,92%
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;1;I;2;CAPIVARI;SP;09/2025;NA;NA;NA;NA;171.621;757.029;NA;NA;NA;NA;NA;NA;0;46.432;0;803.461;NA;NA%;NA%;21,36%;NA;NA;NA%;20,48%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2448310;b3S;S5;1;I;2;CASCAVEL;PR;09/2025;NA;NA;NA;NA;125.900;770.049;NA;NA;NA;NA;NA;NA;0;33.189;0;803.238;NA;NA%;NA%;15,67%;NA;NA;NA%;5,70%
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;1000080893;b1;S4;1;C;2;CURITIBA;PR;09/2025;163.915;0;163.915;7.508;171.423;715.471;0;0;0;0;0;0;0;84.180;0;799.651;2.086.068;20,50%;20,50%;21,44%;19.991;13.455;7,86%;1,66%
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;1;I;2;SAO TIAGO;MG;09/2025;NA;NA;NA;NA;220.493;749.379;NA;NA;NA;NA;NA;NA;0;49.582;0;798.961;NA;NA%;NA%;27,60%;NA;NA;NA%;6,94%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA ESSÊNCIA - CRESOL ESSÊNCIA;6031727;b3S;S5;1;I;2;SANTO CRISTO;RS;09/2025;NA;NA;NA;NA;130.002;770.726;NA;NA;NA;NA;NA;NA;0;28.012;0;798.738;NA;NA%;NA%;16,28%;NA;NA;NA%;7,75%
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;1;I;2;JOINVILLE;SC;09/2025;NA;NA;NA;NA;136.312;729.939;NA;NA;NA;NA;NA;NA;0;60.492;0;790.431;NA;NA%;NA%;17,25%;NA;NA;NA%;8,17%
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;1;I;2;CUIABA;MT;09/2025;128.180;0;128.180;0;128.180;597.814;0;0;0;0;0;0;0;181.119;0;778.933;3.303.605;16,46%;16,46%;16,46%;19.473;4.801;3,88%;42,26%
SIMPALA CFI - PRUDENCIAL;1000085070;n1;S4;1;C;2;PORTO ALEGRE;RS;09/2025;31.254;0;31.254;31.507;62.761;560.611;0;0;0;0;0;0;0;218.268;0;778.879;NA;4,01%;4,01%;8,06%;19.472;152;NA%;4,22%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA NORTE PARANAENSE - CRESOL NORTE PARANAENSE;7925729;b3S;S5;1;I;2;LONDRINA;PR;09/2025;NA;NA;NA;NA;102.266;743.191;NA;NA;NA;NA;NA;NA;0;33.700;0;776.891;NA;NA%;NA%;13,16%;NA;NA;NA%;6,04%
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;S5;1;I;2;RIO VERDE;GO;09/2025;NA;NA;NA;NA;151.895;734.109;NA;NA;NA;NA;NA;NA;0;40.392;0;774.501;NA;NA%;NA%;19,61%;NA;NA;NA%;14,96%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;1;I;2;CHOPINZINHO;PR;09/2025;NA;NA;NA;NA;154.125;736.404;NA;NA;NA;NA;NA;NA;0;35.339;0;771.742;NA;NA%;NA%;19,97%;NA;NA;NA%;9,70%
AGROLEND SCFI - PRUDENCIAL;1000085867;n1;S5;1;I;2;SAO PAULO;SP;09/2025;NA;NA;NA;NA;494.225;757.470;NA;NA;NA;NA;NA;NA;0;11.675;0;769.145;NA;NA%;NA%;64,26%;NA;NA;NA%;0,02%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8560508;b3S;S5;1;I;2;SAO JOAO DO TRIUNFO;PR;09/2025;NA;NA;NA;NA;111.267;737.941;NA;NA;NA;NA;NA;NA;0;29.919;0;767.860;NA;NA%;NA%;14,49%;NA;NA;NA%;9,81%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;1;I;2;NOVA TRENTO;SC;09/2025;NA;NA;NA;NA;229.644;716.635;NA;NA;NA;NA;NA;NA;0;47.804;0;764.439;NA;NA%;NA%;30,04%;NA;NA;NA%;9,65%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;1;I;2;FOZ DO IGUACU;PR;09/2025;NA;NA;NA;NA;136.472;717.557;NA;NA;NA;NA;NA;NA;0;43.457;0;761.014;NA;NA%;NA%;17,93%;NA;NA;NA%;6,84%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;1;I;2;FRUTAL;MG;09/2025;NA;NA;NA;NA;169.642;728.898;NA;NA;NA;NA;NA;NA;0;30.964;0;759.862;NA;NA%;NA%;22,33%;NA;NA;NA%;5,60%
EQI INVESTIMENTOS CTVM - PRUDENCIAL;1000087119;n2;S4;3;I;2;SAO PAULO;SP;09/2025;157.218;0;157.218;0;157.218;152.756;0;0;7.887;0;0;21.558;29.445;577.461;0;759.662;NA;20,70%;20,70%;20,70%;18.992;0;NA%;NA%
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;1;I;2;SAO SEBASTIAO DO PARAISO;MG;09/2025;NA;NA;NA;NA;196.953;727.224;NA;NA;NA;NA;NA;NA;0;32.213;0;759.437;NA;NA%;NA%;25,93%;NA;NA;NA%;10,08%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;S5;1;I;2;FRANCA;SP;09/2025;NA;NA;NA;NA;121.718;716.512;NA;NA;NA;NA;NA;NA;0;23.843;0;740.355;NA;NA%;NA%;16,44%;NA;NA;NA%;4,54%
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER;19449602;b3S;S5;1;I;2;CARATINGA;MG;09/2025;NA;NA;NA;NA;185.289;701.527;NA;NA;NA;NA;NA;NA;0;36.480;0;738.007;NA;NA%;NA%;25,11%;NA;NA;NA%;3,35%
WISE BRASIL CC - PRUDENCIAL;1000085647;n2;S4;3;C;3;SAO PAULO;SP;09/2025;155.927;0;155.927;0;155.927;250.339;15.690;0;0;0;0;13.771;29.460;326.555;129.045;735.400;NA;21,20%;21,20%;21,20%;18.385;0;NA%;NA%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;1;I;2;UBERLANDIA;MG;09/2025;NA;NA;NA;NA;110.543;693.194;NA;NA;NA;NA;NA;NA;0;39.580;0;732.774;NA;NA%;NA%;15,09%;NA;NA;NA%;8,16%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;1;I;2;QUIRINOPOLIS;GO;09/2025;NA;NA;NA;NA;249.734;689.148;NA;NA;NA;NA;NA;NA;0;41.281;0;730.428;NA;NA%;NA%;34,19%;NA;NA;NA%;5,17%
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;S5;1;I;2;CARMO DO PARANAIBA;MG;09/2025;NA;NA;NA;NA;216.860;702.817;NA;NA;NA;NA;NA;NA;0;26.963;0;729.780;NA;NA%;NA%;29,72%;NA;NA;NA%;11,53%
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72257793;b3S;S4;1;I;2;FORTALEZA;CE;09/2025;249.733;0;249.733;0;249.733;669.136;0;0;0;0;0;0;0;54.623;0;723.759;1.829.026;34,51%;34,51%;34,51%;18.094;11.532;13,65%;6,45%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA GRANDES LAGOS PR/SP - CRESOL GRANDES LAGOS PR/SP;6126780;b3S;S5;1;I;2;GUARAPUAVA;PR;09/2025;NA;NA;NA;NA;100.387;684.501;NA;NA;NA;NA;NA;NA;0;34.816;0;719.318;NA;NA%;NA%;13,96%;NA;NA;NA%;19,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;S5;1;I;2;SAO JOSE DO EGITO;PE;09/2025;NA;NA;NA;NA;127.964;666.873;NA;NA;NA;NA;NA;NA;0;45.639;0;712.513;NA;NA%;NA%;17,96%;NA;NA;NA%;16,95%
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3645752;b3S;S5;1;I;2;SAO GOTARDO;MG;09/2025;NA;NA;NA;NA;217.248;682.046;NA;NA;NA;NA;NA;NA;0;24.748;0;706.794;NA;NA%;NA%;30,74%;NA;NA;NA%;2,47%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;1;I;2;SANTA MARIA;RS;09/2025;NA;NA;NA;NA;49.195;670.023;NA;NA;NA;NA;NA;NA;0;32.835;0;702.858;NA;NA%;NA%;7,00%;NA;NA;NA%;47,71%
COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA;64237530;b3S;S5;1;I;2;ITAUNA;MG;09/2025;NA;NA;NA;NA;229.982;660.611;NA;NA;NA;NA;NA;NA;0;41.984;0;702.595;NA;NA%;NA%;32,73%;NA;NA;NA%;8,07%
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;1;I;2;RIO DE JANEIRO;RJ;09/2025;420.044;0;420.044;0;420.044;612.390;0;0;0;0;0;0;0;87.948;0;700.337;806.089;59,98%;59,98%;59,98%;17.508;8.321;52,11%;0,05%
