Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);Títulos e Valores Mobiliários (c);Instrumentos Derivativos (d);Operações de Crédito;;;;;Operações de Arrendamento Financeiro;;;;Outras Operações com Características de Concessão de Crédito;;;;;Valores a Receber de Transações de Pagamentos - Usuários Finais (Pós-pago);;;Outros Ativos Realizáveis (i);Ativo Permanente (j);Ativo Total (k) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h) + (i) + (j);
;;;;;;;;;;;;;Valor Contábil Bruto (e1);Perda Esperada (e2);Hedge de Valor Justo (e3);Ajuste a Valor Justo (e4);Operações de Crédito (e);Valor Contábil Bruto (f1);Perda Esperada (f2);Hedge de Valor Justo (f3);Operações de Arrendamento Financeiro (f);Valor Contábil Bruto (g1);Perda Esperada (g2);Hedge de Valor Justo (g3);Ajuste a Valor Justo (g4);Outras Operações com Características de Concessão de Crédito (g);Valor Contábil Bruto (h1);Perda Esperada (h2);Valores a Receber de Transações de Pagamentos - Usuários Finais (Pós-pago) (h);;;;
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ - SICREDI BOTUCARAÍ RS/MG;87900601;b3S;S4;I;2;SOLEDADE;RS;09/2025;13.493;90.367;478.291;0;2.064.870;-129.763;0;0;1.935.107;0;0;0;0;360.748;-7.232;0;0;353.515;108.280;-5.099;103.181;197.442;71.939;3.243.336
RANDON - PRUDENCIAL;1000080800;b2;S4;C;2;CAXIAS DO SUL;RS;09/2025;1.796;0;74.186;0;2.385.508;-103.880;0;0;2.281.629;0;0;0;0;136.671;-2.548;0;0;134.123;0;0;0;682.638;26.438;3.200.809
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DO SUL DE MATO GROSSO, AMAPÁ E PARÁ - SICREDI INTEGRAÇÃO MT/AP/PA;26549311;b3S;S4;I;2;RONDONOPOLIS;MT;09/2025;10.628;301.992;789.151;0;1.384.108;-166.852;0;0;1.217.256;0;0;0;0;237.372;-4.127;0;0;233.244;211.506;-11.257;200.249;333.443;103.634;3.189.599
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;S4;I;2;TOLEDO;PR;09/2025;6.655;215.911;549.253;0;1.950.591;-140.607;0;0;1.809.984;0;0;0;0;118.083;-5.486;0;0;112.597;139.002;-4.842;134.161;251.854;56.611;3.137.024
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;09/2025;22.397;23.395;65.896;0;1.381.965;-116.012;0;0;1.265.953;0;0;0;0;281.487;-5.875;0;0;275.612;0;0;0;1.436.342;29.260;3.118.854
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;b3S;S4;I;2;PRUDENTOPOLIS;PR;09/2025;8.718;90.173;805.411;0;1.890.856;-144.949;0;0;1.745.906;0;0;0;0;79.341;-1.662;0;0;77.679;134.231;-6.451;127.780;182.248;70.891;3.108.806
COOPERATIVA DE CRÉDITO ROTA DAS TERRAS - SICREDI ROTA DAS TERRAS RS/MG;87510475;b3S;S4;I;2;TAPERA;RS;09/2025;10.707;53.416;602.768;0;2.082.429;-213.953;0;0;1.868.476;0;0;0;0;224.487;-10.289;0;0;214.198;94.446;-4.785;89.660;198.107;50.745;3.088.078
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;09/2025;5.347;1;32.824;0;2.064.649;-124.220;0;0;1.940.430;0;0;0;0;162.862;-2.300;0;0;160.561;0;0;0;917.171;5.292;3.061.627
BANCO AFINZ BM - PRUDENCIAL;1000083539;b1;S4;C;2;SOROCABA;SP;09/2025;25.248;0;92.436;0;1.188.576;-586.537;0;0;602.038;0;0;0;0;0;0;0;0;0;798.528;0;798.528;1.495.391;4.792;3.018.433
ADYEN DO BRASIL IP - PRUDENCIAL;1000087401;n4;NA;I;3;SAO PAULO;SP;09/2025;1.145.677;525.000;372.578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;838.071;133.321;3.014.648
COOPERATIVA DE CREDITO CREDIROCHAS - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;09/2025;11.880;24.491;57.291;0;1.682.370;-174.092;0;0;1.508.278;0;0;0;0;57.454;-17.229;0;0;40.225;0;0;0;1.304.094;26.302;2.972.561
ZOOP TECNOLOGIA IP - PRUDENCIAL;1000087346;n1;S5;C;2;OSASCO;SP;09/2025;26.715;0;121.914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.755.084;44.196;2.947.910
COOPERATIVA DE CREDITO E INVESTIMENTO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;09/2025;5.794;0;38.714;0;2.270.686;-89.380;0;0;2.181.306;0;0;0;0;9.522;-7.763;0;0;1.760;0;0;0;678.077;24.085;2.929.736
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;I;3;SAO PAULO;SP;09/2025;61.361;119.299;2.223.114;1.871;204.340;-3.887;0;0;200.453;0;0;0;0;262.032;-4.979;0;0;257.054;0;0;0;60.245;1.393;2.924.791
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA SERRANA PR/SP/RJ - SICREDI PARANAPANEMA SERRANA PR/SP/RJ;79086997;b3S;S4;I;2;CAMBARA;PR;09/2025;19.379;272.758;491.241;0;1.589.785;-156.782;0;0;1.433.003;0;0;0;0;237.369;-4.471;0;0;232.898;177.920;-9.394;168.526;220.964;78.484;2.917.253
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;09/2025;8.503;145.764;446.182;0;1.504.917;-224.805;0;0;1.280.112;0;0;0;0;574.594;-17.540;0;0;557.054;145.356;-8.856;136.500;285.767;33.042;2.892.923
99PAY IP - PRUDENCIAL;1000087793;n1;S5;C;3;SAO PAULO;SP;09/2025;38.260;79.068;1.436.667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.328.787;4.250;2.887.032
OURIBANK - PRUDENCIAL;1000081012;b1;S4;I;2;SAO PAULO;SP;09/2025;301.132;303.589;744.955;412.584;307.484;-8.549;0;0;298.936;0;0;0;0;694.632;-25.859;0;0;668.774;0;0;0;124.919;19.212;2.874.100
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;09/2025;18.540;76.982;65.846;0;2.051.004;-387.060;0;0;1.663.944;0;0;0;0;159.074;-47.089;0;0;111.985;0;0;0;817.014;85.062;2.839.374
PAYPAL DO BRASIL IP - PRUDENCIAL;1000085018;n4;NA;I;3;SAO PAULO;SP;09/2025;17.120;0;424.067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.338.858;31.126;2.811.170
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS;33022690;b3S;S4;I;2;ARAPUTANGA;MT;09/2025;14.298;58.121;392.861;0;1.722.809;-253.511;0;0;1.469.298;0;0;0;0;390.727;-40.193;0;0;350.535;166.070;-7.153;158.918;247.773;103.995;2.795.798
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO SICOOB UNIMAIS RIO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;09/2025;1.794;1.585.468;994.819;0;47.054;-389;0;0;46.665;0;0;0;0;726;1;0;0;725;0;0;0;4.828;142.133;2.776.431
COOPERATIVA DE CRÉDITO DOS TRANSPORTES, CORREIOS E LOGÍSTICA DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;09/2025;480;0;58.893;0;2.275.087;-116.635;0;0;2.158.453;0;0;0;0;11.788;-8.503;0;0;3.285;0;0;0;528.282;7.012;2.756.405
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE SUL - SICREDI NORTE SUL;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;09/2025;18.611;72.129;815.026;0;1.443.745;-126.065;0;0;1.317.680;0;0;0;0;105.308;-3.506;0;0;101.802;188.569;-8.550;180.019;198.203;49.741;2.753.210
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;09/2025;24.960;254.275;58.343;0;1.237.248;-50.085;0;0;1.187.164;0;0;0;0;87.054;-3.401;0;0;83.653;0;0;0;1.110.574;17.181;2.736.148
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS - SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;09/2025;10.110;21.761;587.756;0;1.193.209;-58.755;0;0;1.134.454;0;0;0;0;575.308;-12.913;0;0;562.395;83.228;-3.971;79.257;253.614;66.674;2.716.020
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;09/2025;10.412;500.058;32.060;0;1.612.900;-61.371;0;0;1.551.529;0;0;0;0;232.851;-5.448;0;0;227.403;0;0;0;341.408;42.662;2.705.532
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;S4;I;2;SANTA CRUZ DO SUL;RS;09/2025;6.821;87.670;988.984;0;1.329.077;-84.057;0;0;1.245.021;0;0;0;0;105.564;-2.982;0;0;102.583;97.298;-3.858;93.439;133.527;38.388;2.696.433
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;09/2025;4.925;56.684;1.881.317;0;94.175;-1.789;0;0;92.385;0;0;0;0;0;0;0;0;0;0;0;0;620.848;29.422;2.685.582
MAGALUPAY IP - PRUDENCIAL;1000085348;n1;S5;C;2;BARUERI;SP;09/2025;43.925;162.999;222.857;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;251;-5;246;2.012.164;240.272;2.682.465
BMP SCMEPP LTDA - PRUDENCIAL;1000083292;n1;S5;C;2;SAO PAULO;SP;09/2025;171.301;1.669.999;0;0;118.168;-3.866;0;0;114.301;0;0;0;0;93.160;-1.770;0;0;91.390;0;0;0;628.531;6.111;2.681.633
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONFIANÇA - SICREDI CONFIANÇA;89049738;b3S;S4;I;2;TRES DE MAIO;RS;09/2025;8.785;189.910;609.947;0;1.527.752;-98.841;0;0;1.428.911;0;0;0;0;84.081;-1.594;0;0;82.487;85.610;-3.027;82.583;192.173;86.250;2.681.047
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;S5;I;2;PINHALZINHO;SC;09/2025;6.159;246.488;61.914;0;1.561.130;-90.983;0;0;1.470.146;0;0;0;0;247.694;-15.093;0;0;232.601;0;0;0;631.229;30.683;2.679.220
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMINHO DAS ÁGUAS RS - SICREDI CAMINHO DAS ÁGUAS RS;95213211;b3S;S4;I;2;ROLANTE;RS;09/2025;12.963;124.984;759.452;0;1.494.193;-106.773;0;0;1.387.420;0;0;0;0;56.650;-820;0;0;55.830;145.541;-5.123;140.417;156.816;26.684;2.664.566
BCO ABN AMRO CLEARING - PRUDENCIAL;1000081579;b1;S4;C;3;SAO PAULO;SP;09/2025;2.274;1.186.311;769.803;877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;693.576;8.650;2.661.492
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;09/2025;9.239;266.659;57.268;0;1.192.727;-72.362;0;0;1.120.365;0;0;0;0;236.074;-7.579;0;0;228.495;0;0;0;957.260;12.610;2.651.896
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;09/2025;16.574;104.705;53.552;0;993.528;-51.983;0;0;941.545;0;0;0;0;107.449;-6.563;0;0;100.886;0;0;0;1.376.728;29.648;2.623.638
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RIO PARANÁ - SICREDI RIO PARANÁ;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;09/2025;9.943;92.811;509.722;0;1.546.583;-148.372;0;0;1.398.211;0;0;0;0;96.440;-1.740;0;0;94.700;200.006;-9.937;190.069;250.550;48.453;2.594.461
COOPERATIVA DE CRÉDITO SICOOB OURO VERDE;5582619;b3S;S5;I;2;LONDRINA;PR;09/2025;10.352;216.266;36.514;0;1.308.089;-69.139;0;0;1.238.949;0;0;0;0;503.881;-11.931;0;0;491.951;0;0;0;586.335;13.176;2.593.544
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;S4;I;2;AGUDO;RS;09/2025;5.662;72.021;1.265.385;0;1.020.411;-87.220;0;0;933.192;0;0;0;0;129.407;-7.356;0;0;122.051;31.085;-4.447;26.638;127.848;38.561;2.591.357
CORA SCFI - PRUDENCIAL;1000085317;n1;S5;I;2;SAO PAULO;SP;09/2025;6.498;519.997;1.704.266;0;62.701;-17.600;0;0;45.101;0;0;0;0;0;0;0;0;0;118.319;-3.540;114.779;188.619;14;2.579.274
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;09/2025;7.125;141.607;426.520;0;1.514.738;-188.145;0;0;1.326.593;0;0;0;0;195.025;-4.652;0;0;190.373;177.398;-9.300;168.098;262.618;52.924;2.575.860
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SEMENTES DO SUL - SICREDI SEMENTES DO SUL;87900411;b3S;S4;I;2;ESPUMOSO;RS;09/2025;8.185;72.711;535.737;0;1.501.753;-111.844;0;0;1.389.910;0;0;0;0;257.167;-6.297;0;0;250.870;65.693;-2.899;62.794;176.971;45.595;2.542.773
COOPERATIVA DE CRÉDITO GERAÇÕES - SICREDI GERAÇÕES RS/MG;88471024;b3S;S4;I;2;CACHOEIRA DO SUL;RS;09/2025;11.446;139.471;517.157;0;1.282.328;-88.496;0;0;1.193.832;0;0;0;0;405.746;-14.907;0;0;390.839;102.897;-4.376;98.521;139.353;46.617;2.537.236
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;b3S;S4;I;2;CAFELANDIA;PR;09/2025;5.830;61.250;585.109;0;1.384.184;-134.205;0;0;1.249.979;0;0;0;0;172.577;-2.302;0;0;170.275;131.389;-4.871;126.518;278.892;43.935;2.521.788
COOPERATIVA DE CRÉDITO PRO;44469161;b3S;S4;I;2;GUARIBA;SP;09/2025;3.781;30.182;481.026;0;883.964;-27.627;0;0;856.337;0;0;0;0;352.316;-1.233;0;0;351.083;0;0;0;781.865;13.184;2.517.458
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA RAIZ - CRESOL RAIZ;17343510;b3S;S5;I;2;FREDERICO WESTPHALEN;RS;09/2025;7.465;0;29.468;0;2.000.903;-60.645;0;0;1.940.258;0;0;0;0;14.157;-5.721;0;0;8.436;0;0;0;468.955;29.364;2.483.946
SUMUP IP - PRUDENCIAL;1000085238;n1;S4;C;3;SAO PAULO;SP;09/2025;18.507;328.823;120.777;0;38.741;-16.509;0;0;22.232;0;0;0;0;0;0;0;0;0;2;0;2;1.890.888;64.793;2.446.023
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;09/2025;13.463;132.957;43.614;0;1.415.319;-85.240;0;0;1.330.079;0;0;0;0;35.825;-2.334;0;0;33.491;0;0;0;821.361;46.145;2.421.110
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE -  SICOOB - CREDIAL SC/RS;78858107;b3S;S5;I;2;CUNHA PORA;SC;09/2025;10.918;127.608;53.009;0;988.529;-49.255;0;0;939.274;0;0;0;0;62.148;-2.866;0;0;59.282;0;0;0;1.208.752;22.184;2.421.026
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;09/2025;15.039;60.259;30.112;0;1.242.742;-69.679;0;0;1.173.063;0;0;0;0;453.491;-7.086;0;0;446.406;0;0;0;671.016;10.419;2.406.314
BBC S.A. - PRUDENCIAL;1000084480;b1;S4;C;2;SAO PAULO;SP;09/2025;7.127;0;120.111;0;1.792.727;-104.425;0;0;1.688.301;165.910;-8.671;0;157.239;157.735;-2.997;0;0;154.739;0;0;0;220.562;23.155;2.371.234
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;09/2025;192;0;2.090.713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.368;273.141;2.366.414
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;09/2025;6.146;57.402;29.265;0;803.446;-37.829;0;0;765.618;0;0;0;0;166.361;-4.338;0;0;162.023;0;0;0;1.312.592;21.987;2.355.032
ASAAS GESTAO FINANCEIRA IP - PRUDENCIAL;1000085771;n1;S4;C;2;JOINVILLE;SC;09/2025;4.522;82.974;893.760;0;202;-46;0;0;156;0;0;0;0;0;0;0;0;0;828;-17;812;1.345.636;26.139;2.353.999
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2025;51.497;683.012;465.981;57;1.162.484;-71.269;0;0;1.091.215;0;0;0;0;0;0;0;0;0;0;0;0;38.429;16.119;2.346.311
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5276770;b3S;S5;I;2;REALEZA;PR;09/2025;21.895;0;35.960;0;1.829.672;-58.690;0;0;1.770.982;0;0;0;0;6.934;-5.711;0;0;1.223;0;0;0;463.075;46.094;2.339.229
DOCK IP - PRUDENCIAL;1000084789;n4;NA;C;2;BARUERI;SP;09/2025;9.248;0;120.312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.987;-170;8.817;2.133.090;44.837;2.316.305
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;09/2025;7.709;64.033;711.174;0;1.251.812;-108.270;0;0;1.143.542;0;0;0;0;36.467;-1.339;0;0;35.128;113.628;-4.557;109.071;121.976;92.070;2.284.703
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;S4;I;1;VITORIA;ES;09/2025;2.135;698.557;875.149;0;659.365;-70.756;0;0;588.609;0;0;0;0;9.167;-2.165;0;0;7.002;0;0;0;77.338;22.833;2.271.622
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;09/2025;14.079;265.883;44.193;0;1.331.618;-64.116;0;0;1.267.503;0;0;0;0;42.587;-2.714;0;0;39.873;0;0;0;605.593;20.734;2.257.859
EDENRED SOLUCOES E IP AHA - PRUDENCIAL;1000084916;n4;NA;C;3;BARUERI;SP;09/2025;128.626;539.447;246.252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430.878;-27.093;403.784;675.112;264.217;2.257.439
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;09/2025;13.960;0;60.685;0;787.514;-58.875;0;0;728.639;0;0;0;0;50.679;-3.243;0;0;47.436;0;0;0;1.378.757;27.034;2.256.511
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;09/2025;4.039;0;41.658;0;1.304.336;-78.635;0;0;1.225.701;0;0;0;0;194;-152;0;0;42;173.614;-1.467;172.147;780.716;25.295;2.249.597
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;09/2025;10.343;17.557;449.625;0;984.970;-229.063;0;0;755.907;0;0;0;0;925.751;-117.600;0;0;808.151;62.474;-3.213;59.261;125.852;19.796;2.246.494
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;09/2025;1.035;579.676;1.336.038;0;17.530;-65;0;0;17.465;0;0;0;0;0;0;0;0;0;0;0;0;5.531;302.300;2.242.045
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;09/2025;11.042;4.532;33.714;0;933.903;-82.150;0;0;851.752;0;0;0;0;323.105;-7.743;0;0;315.361;0;0;0;1.005.098;10.383;2.231.882
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1039011;b3S;S5;I;2;CHAPECO;SC;09/2025;8.904;0;36.050;0;1.336.493;-62.021;0;0;1.274.473;0;0;0;0;110;-88;0;0;22;131.775;-821;130.954;743.882;30.970;2.225.255
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;09/2025;9.917;45.242;151.892;0;1.442.732;-64.413;0;0;1.378.319;0;0;0;0;166.041;-3.054;0;0;162.987;0;0;0;463.846;8.450;2.220.654
COOPERATIVA DE CRÉDITO - SICREDI EXPANSÃO;41180092;b3S;S4;I;2;MACEIO;AL;09/2025;2.614;72.364;710.506;0;1.139.121;-67.521;0;0;1.071.600;0;0;0;0;72.886;-612;0;0;72.274;93.976;-3.328;90.648;128.531;67.244;2.215.780
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;09/2025;7.581;32.058;27.213;0;1.604.141;-56.475;0;0;1.547.666;0;0;0;0;2.919;-2.414;0;0;505;0;0;0;548.976;35.416;2.199.415
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;09/2025;9.966;227.048;76.898;0;1.276.906;-102.906;0;0;1.174.000;0;0;0;0;45.237;-4.550;0;0;40.687;0;0;0;643.502;24.135;2.196.236
COOPERATIVA DE CRÉDITO SICOOB PRIMAVERA - SICOOB PRIMAVERA;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;09/2025;18.718;0;37.267;0;1.246.712;-72.615;0;0;1.174.097;0;0;0;0;485.219;-16.007;0;0;469.212;0;0;0;441.604;46.397;2.187.295
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;09/2025;14.310;162.582;22.254;0;1.418.158;-53.170;0;0;1.364.988;0;0;0;0;5.402;-4.626;0;0;776;0;0;0;591.783;27.386;2.184.079
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;b3S;S5;I;2;RAUL SOARES;MG;09/2025;18.121;31.065;47.318;0;967.356;-50.905;0;0;916.450;0;0;0;0;23.101;-2.993;0;0;20.108;0;0;0;1.091.571;33.938;2.158.572
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;09/2025;7.196;66.030;862.977;0;987.498;-128.171;0;0;859.326;0;0;0;0;31.804;-282;0;0;31.523;135.288;-7.333;127.955;144.061;55.596;2.154.664
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO RIO GRANDE DO NORTE - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S4;I;2;NATAL;RN;09/2025;7.182;153.991;707.164;0;989.502;-82.011;0;0;907.492;0;0;0;0;7.399;-5;0;0;7.394;179.833;-6.277;173.556;172.554;18.734;2.148.067
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;09/2025;11.729;120.677;115.657;0;646.841;-56.813;0;0;590.029;0;0;0;0;132.690;-3.909;0;0;128.781;0;0;0;1.135.312;31.350;2.133.535
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;09/2025;6.132;204.535;30.853;0;1.140.638;-78.024;0;0;1.062.614;0;0;0;0;64.334;-3.622;0;0;60.711;0;0;0;746.561;20.214;2.131.620
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE;2663426;b3S;S5;I;2;CONSTANTINA;RS;09/2025;7.693;0;73.206;0;1.624.313;-67.897;0;0;1.556.416;0;0;0;0;6.303;-3.503;0;0;2.800;0;0;0;465.613;17.171;2.122.899
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;1000080893;b1;S4;C;2;CURITIBA;PR;09/2025;889;552;135.481;13.601;1.758.574;-46.931;0;0;1.711.642;0;0;0;0;7.370;-148;0;0;7.223;2.191;-39;2.152;232.187;9.825;2.113.552
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;09/2025;102.874;656.915;497.611;2.569;95.137;-4.538;0;0;90.599;0;0;0;0;413;-8;0;0;405;0;0;0;738.304;18.122;2.107.400
